inter,vdw,multipole,polar
-12812.7013,6007.0854,-13350.9633,-5468.8234
-12699.8794,5903.9489,-13226.2359,-5377.5924
-12746.9829,5995.9946,-13324.2261,-5418.7514
-12714.1749,5884.3802,-13235.7934,-5362.7617
-12754.0816,5750.6503,-13146.642,-5358.0899
-12761.52,5892.2325,-13219.5319,-5434.2206
-12753.3067,5978.7003,-13300.6307,-5431.3762
-12637.1051,5967.3774,-13186.2171,-5418.2654
-12711.0018,5970.9748,-13238.0503,-5443.9263
-12603.1225,5966.3189,-13183.9678,-5385.4736
-12676.7283,5978.8847,-13232.9346,-5422.6784
-12825.5648,5980.5494,-13333.4879,-5472.6263
-12726.7981,5929.9872,-13247.8137,-5408.9716
-12703.4364,5971.0248,-13266.7728,-5407.6883
-12679.7922,6161.8063,-13355.5705,-5486.0281
-12745.8704,5913.8478,-13261.7452,-5397.973
-12773.5404,6123.5286,-13396.3684,-5500.7007
-12752.2941,6007.3201,-13309.7496,-5449.8647
-12745.4852,6044.2462,-13297.9191,-5491.8124
-12705.6349,5888.7886,-13194.5721,-5399.8515
-12643.99,5884.0584,-13141.5109,-5386.5374
-12716.6414,6036.9073,-13314.8643,-5438.6845
-12634.7783,5982.1314,-13224.5978,-5392.3118
-12707.6199,5912.4698,-13210.1718,-5409.918
-12712.9114,5982.6892,-13255.4931,-5440.1075
-12743.2225,5801.3946,-13203.0342,-5341.583
-12715.4852,6045.8303,-13316.7383,-5444.5772
-12789.4406,5966.3593,-13293.5461,-5462.2538
-12662.1219,6107.6045,-13298.523,-5471.2035
-12676.9007,5879.3209,-13170.7278,-5385.4938
-12653.5155,5943.1519,-13197.2496,-5399.4178
-12623.0747,5780.0331,-13092.4279,-5310.6799
-12761.1792,5913.5149,-13261.6058,-5413.0883
-12766.7311,5921.9099,-13277.2664,-5411.3747
-12758.4457,5912.4518,-13222.5104,-5448.3871
-12753.5233,5964.572,-13243.333,-5474.7623
-12886.9012,6100.4515,-13429.2937,-5558.059
-12690.0899,5849.2207,-13153.0221,-5386.2884
-12842.1427,5945.4549,-13302.2612,-5485.3365
-12756.0124,6143.8374,-13360.6072,-5539.2426
-12785.3639,6113.8417,-13369.9316,-5529.2741
-12703.7954,5954.5447,-13232.1872,-5426.1529
-12755.1264,5990.4137,-13271.3592,-5474.1809
-12861.9622,6235.9877,-13496.7301,-5601.2198
-12815.2058,6002.4896,-13314.4882,-5503.2072
-12728.5589,6051.0965,-13297.8062,-5481.8492
-12770.6734,5814.2971,-13176.6841,-5408.2863
-12774.892,5906.6097,-13245.7073,-5435.7944
-12898.426,6199.0103,-13499.8222,-5597.6141
-12882.9444,5957.2219,-13359.4603,-5480.7059
-12878.3949,6048.8182,-13387.6406,-5539.5724
-12918.0448,6006.6451,-13386.4145,-5538.2755
-12879.7488,5993.069,-13374.9748,-5497.8429
-12905.4895,6152.3623,-13461.7488,-5596.103
-12858.3729,5819.6294,-13247.9127,-5430.0897
-13020.0996,6223.3109,-13598.7406,-5644.6699
-12858.0251,6096.6517,-13417.3476,-5537.3292
-13002.4961,6150.9457,-13519.9115,-5633.5302
-12862.8178,5998.8223,-13356.9117,-5504.7284
-12919.5792,6140.4184,-13482.0623,-5577.9352
-12884.0937,6167.1387,-13468.2052,-5583.0273
-12869.4095,6067.906,-13395.6083,-5541.7071
-12850.6526,6079.8514,-13404.8563,-5525.6477
-12895.5971,6085.9897,-13431.7599,-5549.8269
-12874.977,5967.3154,-13366.1653,-5476.127
-12847.536,6084.1744,-13419.4252,-5512.2852
-12816.1422,5911.961,-13270.2975,-5457.8057
-12804.948,6079.4899,-13361.694,-5522.7439
-12938.2802,6123.1377,-13452.5451,-5608.8728
-12906.1983,6167.521,-13473.2084,-5600.5108
-12824.1649,5961.9047,-13283.3931,-5502.6766
-12828.1385,6035.9872,-13342.6837,-5521.442
-12857.0125,6241.7298,-13471.579,-5627.1633
-12906.1512,6102.1472,-13422.6645,-5585.634
-12919.9332,6039.8993,-13416.3771,-5543.4554
-12890.6895,6031.265,-13398.4816,-5523.4729
-12791.7194,5981.211,-13300.7393,-5472.1911
-12890.1113,6121.3788,-13454.3326,-5557.1575
-12765.6447,6013.3917,-13295.0339,-5484.0025
-12771.0188,5978.7985,-13281.2269,-5468.5904
-12765.2177,5954.7375,-13249.7654,-5470.1897
-12714.5033,5979.4844,-13250.7401,-5443.2477
-12796.0127,5984.0692,-13316.8488,-5463.2332
-12807.9124,6119.2493,-13396.391,-5530.7707
-12645.7923,5931.6644,-13194.3184,-5383.1383
-12691.5116,6023.0841,-13245.0901,-5469.5056
-12813.8405,6123.0378,-13396.039,-5540.8393
-12836.6002,6177.6624,-13429.5736,-5584.6891
-12766.9208,5910.6939,-13237.4157,-5440.1991
-12857.1437,6043.2187,-13377.1444,-5523.2179
-12815.0456,6119.5826,-13373.5614,-5561.0668
-12843.914,5887.5762,-13271.7136,-5459.7765
-12860.8767,5830.8947,-13272.3338,-5419.4375
-12733.519,5850.308,-13194.5584,-5389.2686
-12718.4874,6068.91,-13315.4119,-5471.9855
-12711.6996,6016.8552,-13264.7861,-5463.7687
-12807.9493,6128.5754,-13394.6025,-5541.9221
-12767.8089,5899.7986,-13255.9844,-5411.6231
-12676.1831,5826.0595,-13135.7613,-5366.4813
-12720.0253,5858.5891,-13192.9843,-5385.6301
