inter,vdw,multipole,polar
-12662.394,5964.7197,-13209.3875,-5431.3811
-12544.8975,5806.5667,-13047.3027,-5318.1781
-12552.7413,6058.1634,-13209.171,-5415.2374
-12602.9439,5848.3099,-13125.1592,-5339.6943
-12538.0988,5930.3031,-13157.9788,-5324.4115
-12727.0667,5932.7119,-13299.1983,-5374.199
-12601.4587,5928.5967,-13200.7268,-5342.7486
-12615.4789,6042.3172,-13259.1022,-5412.1091
-12610.1183,5875.5793,-13171.7164,-5327.5368
-12567.985,6131.4381,-13285.696,-5427.1767
-12676.214,5967.9278,-13267.7764,-5389.667
-12549.1019,5932.6074,-13156.1877,-5338.7166
-12562.0675,5874.2148,-13118.0735,-5331.8919
-12619.7753,5981.14,-13202.1307,-5412.2798
-12625.3422,5862.6138,-13147.4883,-5353.2374
-12583.1861,5974.6762,-13204.8473,-5365.9387
-12631.0389,5936.7866,-13212.7931,-5368.5639
-12634.4242,5727.4295,-13072.4915,-5302.4105
-12665.1761,5917.8809,-13226.3684,-5370.1021
-12642.8052,5851.2648,-13153.2402,-5353.9232
-12690.6504,5887.0713,-13223.7918,-5367.4173
-12766.1058,5969.487,-13287.6375,-5461.4685
-12678.6404,5876.176,-13189.5588,-5378.8433
-12686.6099,6026.3541,-13274.2296,-5452.286
-12685.0008,6014.9703,-13278.8569,-5434.7544
-12709.3446,6006.1113,-13269.2215,-5459.6758
-12668.7486,6178.3277,-13341.3199,-5519.6027
-12642.8834,5945.0157,-13166.6784,-5434.655
-12573.111,5928.1101,-13118.1399,-5396.8059
-12611.7248,5919.6717,-13153.0497,-5392.3059
-12662.6615,5844.4032,-13150.4113,-5370.8356
-12637.9325,6193.4968,-13311.4021,-5534.3978
-12600.1646,5820.1245,-13089.4619,-5344.9953
-12582.1532,5831.8158,-13082.0016,-5346.0151
-12566.752,5993.2699,-13160.3935,-5412.8625
-12669.1226,6050.0494,-13280.7066,-5451.3392
-12620.3806,6027.2631,-13203.5941,-5457.5088
-12560.1565,5845.3944,-13076.6637,-5342.3037
-12700.2632,5830.3781,-13189.2136,-5355.5526
-12711.5488,5853.5902,-13175.9256,-5403.0267
-12710.0824,5834.4148,-13170.1247,-5387.6474
-12664.5464,6054.9936,-13287.0019,-5446.0626
