inter,vdw,multipole,polar
-12746.844,5903.1758,-13222.482,-5428.3911
-12615.0939,5937.9154,-13164.9579,-5389.0295
-12577.068,5794.9287,-13066.8684,-5306.516
-12604.116,5743.042,-13070.4235,-5278.0419
-12707.2614,5922.9289,-13225.9768,-5405.5023
-12608.9399,5989.1871,-13191.0561,-5408.6745
-12770.5524,5938.9227,-13274.7797,-5436.331
-12791.6169,5845.8437,-13241.2775,-5397.4331
-12701.4264,5954.5543,-13239.638,-5418.1276
-12681.2212,6028.709,-13226.6894,-5484.762
-12695.406,5927.8513,-13224.3301,-5400.4151
-12797.8175,6080.8553,-13374.6462,-5505.6084
-12826.284,6085.5057,-13415.3253,-5498.0985
-12669.8292,5889.984,-13184.9902,-5376.5201
-12801.2427,5994.8537,-13317.4041,-5479.9206
-12699.2251,5967.942,-13242.6468,-5425.9318
-12753.3386,6006.9069,-13298.4219,-5463.2366
-12666.7555,6032.1471,-13284.9343,-5415.2034
-12574.2828,5873.2965,-13112.5953,-5336.3067
-12664.5329,5908.656,-13202.2455,-5372.1373
-12694.0863,5872.8386,-13190.7692,-5377.3973
-12649.8081,5909.2404,-13148.2181,-5411.7831
-12605.6269,5808.9754,-13087.5856,-5328.072
-12623.7743,5798.1812,-13104.35,-5318.9518
-12620.398,5788.5442,-13100.7568,-5308.9308
-12669.4068,5988.7883,-13252.162,-5407.3065
-12595.599,5740.5595,-13040.451,-5296.7377
-12695.5177,5973.3852,-13253.9365,-5416.2439
-12654.36,5821.3575,-13119.2802,-5358.2728
-12603.776,5891.7956,-13153.0849,-5343.6172
-12661.4398,5776.812,-13091.1623,-5347.997
-12703.7162,5861.0342,-13211.7687,-5354.2986
-12764.925,5789.4349,-13169.7522,-5386.0153
-12711.8217,5722.0702,-13101.3455,-5333.2674
-12802.3839,5823.2679,-13213.4589,-5413.5007
-12867.2684,5931.649,-13338.891,-5461.2751
-12911.4654,6102.2678,-13455.4617,-5560.0078
-12931.7891,5899.8241,-13370.3748,-5462.2775
-12823.4874,5904.4447,-13297.5703,-5431.6384
-12800.7215,5836.8674,-13246.8436,-5392.3029
-12881.5569,5923.4354,-13346.4576,-5459.1847
-12845.3836,5833.8554,-13257.6237,-5422.5966
-12836.7781,5991.191,-13365.3557,-5463.4994
-12926.2314,5856.3679,-13330.8012,-5453.1407
-12719.5603,6006.7005,-13288.0981,-5439.1572
-12844.8372,5951.0248,-13332.1934,-5464.684
-12893.8722,5950.5017,-13373.6232,-5471.7797
-12863.3382,6111.6861,-13461.282,-5514.6687
-12744.4021,5979.268,-13291.7626,-5432.9521
-12815.8018,6127.4489,-13422.0109,-5522.1864
-12795.509,6146.0151,-13426.5723,-5515.6834
-12821.053,5951.4587,-13317.8966,-5455.9155
-12766.6278,6145.4689,-13400.3856,-5513.0291
-12818.7219,5919.8938,-13285.2117,-5454.6423
-12759.6517,5923.4211,-13289.9543,-5394.5199
-12674.5911,5857.4956,-13173.115,-5359.791
-12712.1694,5853.1289,-13216.5273,-5350.132
-12801.8632,6014.4166,-13346.3468,-5471.0676
-12840.2348,5917.4074,-13329.3644,-5429.7855
-12749.2999,5853.103,-13219.8795,-5383.929
-12761.4591,5955.854,-13305.9703,-5412.5321
-12812.6672,6042.9562,-13384.1351,-5472.8015
-12647.8337,5661.5935,-13055.0168,-5255.5821
-12725.3865,5932.5832,-13285.2423,-5374.0529
-12768.0675,6007.3146,-13338.2918,-5438.3117
-12721.4263,6067.3812,-13329.8628,-5460.3563
-12656.8681,5745.565,-13088.1693,-5315.2202
-12773.5899,5880.7354,-13211.319,-5444.3054
-12770.6811,5824.7132,-13205.2601,-5391.0554
-12699.2937,5859.3245,-13191.677,-5367.8228
-12687.5875,5781.6869,-13116.3974,-5353.8777
-12756.5528,5880.986,-13239.1209,-5399.7066
-12837.3689,5812.5701,-13250.0792,-5400.9619
-12693.3376,5920.1483,-13215.4142,-5399.352
-12796.116,5970.7325,-13320.5249,-5447.4688
-12761.2723,5792.3787,-13165.3971,-5389.5978
-12872.7702,6050.0146,-13396.2179,-5528.0437
-12834.9372,5805.2672,-13209.4174,-5431.7941
-12800.7384,5950.7095,-13270.4097,-5482.1602
-12839.6068,5906.0309,-13308.7,-5438.0621
-12690.4053,5916.3252,-13213.8925,-5393.9733
-12774.3225,5970.0505,-13298.0625,-5447.6429
-12778.7328,6054.5927,-13324.832,-5509.5279
-12757.3282,5990.6027,-13304.9145,-5444.3545
-12779.4037,5872.7824,-13249.7541,-5404.0206
