inter,vdw,multipole,polar
-12793.6334,5912.4277,-13265.8583,-5432.5252
-12809.6922,5940.5077,-13302.7667,-5439.7257
-12802.1755,5922.6528,-13265.596,-5451.548
-12774.487,6082.4917,-13356.272,-5493.023
-12839.1153,5801.7143,-13238.2067,-5394.9536
-12756.8453,6032.5692,-13309.9754,-5471.791
-12820.9932,6040.1871,-13371.2855,-5482.208
-12750.0358,5890.9399,-13227.3662,-5405.9205
-12891.9848,6039.876,-13407.2898,-5516.9026
-12796.6763,5900.025,-13255.7443,-5433.3092
-12742.0689,5863.3944,-13202.2074,-5395.6417
-12802.4189,6091.2564,-13360.0618,-5525.9697
-12708.5764,5715.032,-13075.9586,-5339.9703
-12737.388,5996.374,-13252.6099,-5473.5182
-12725.9653,6040.7331,-13305.0062,-5454.0369
-12793.6343,5855.6815,-13239.586,-5402.0772
-12779.199,6035.4457,-13342.8942,-5464.1135
-12812.0923,6042.0757,-13349.9159,-5496.6421
-12786.977,5963.0855,-13273.9505,-5468.4723
-12774.1562,5956.8161,-13283.6169,-5439.6786
-12778.8489,6037.2506,-13341.5656,-5466.8563
-12757.3169,6107.52,-13348.4744,-5508.696
-12790.6252,5864.9612,-13259.8576,-5388.0629
-12703.6887,5955.1719,-13237.5286,-5413.6409
-12785.8637,6186.7811,-13416.8717,-5548.0915
-12638.9788,5857.8867,-13147.0189,-5342.1568
-12705.2871,5780.1794,-13134.061,-5343.7387
-12815.9221,6045.5448,-13370.4828,-5483.3343
-12766.1918,5960.3543,-13268.453,-5450.444
-12752.2043,5921.4841,-13211.2885,-5454.7282
-12816.1675,5936.7718,-13275.7009,-5469.5734
-12794.5743,6029.3979,-13313.7117,-5502.5836
-12812.3547,5988.8366,-13351.2387,-5442.2805
-12825.1852,5982.0335,-13342.1142,-5457.4495
-12834.3402,5894.0018,-13283.3254,-5437.3563
-12816.2091,6000.5551,-13337.0625,-5472.0609
-12835.1778,6140.0419,-13428.3835,-5539.2082
-12817.672,6185.9995,-13460.0347,-5535.9756
-12840.0374,5824.9375,-13238.9669,-5418.355
-12801.8968,5824.963,-13228.6958,-5390.5103
-12825.272,5951.5421,-13289.9887,-5479.1738
-12830.2945,6166.6146,-13441.7463,-5547.5125
-12902.6556,6024.2819,-13410.6333,-5508.6683
-12907.1937,6073.6453,-13447.5089,-5525.6765
-12738.9522,5807.2998,-13184.6668,-5353.9545
-12835.4249,5920.7549,-13295.0353,-5453.5054
-12809.1829,5993.2177,-13319.065,-5475.6778
-12698.7061,5935.9033,-13219.8791,-5407.08
-12593.7004,5848.8541,-13116.5202,-5318.3864
-12794.7307,5943.9002,-13277.8094,-5453.1536
-12744.7954,6098.6395,-13343.2829,-5492.4885
-12820.393,6049.1827,-13353.1172,-5508.7831
-12853.5686,6089.2938,-13403.2435,-5531.972
-12861.676,6050.7382,-13375.3659,-5529.3982
-12879.7796,6132.1169,-13466.7921,-5537.4628
-12942.6628,6003.6418,-13402.2051,-5536.4504
-12904.7276,6082.6714,-13411.9703,-5567.8002
-13014.197,6126.5639,-13512.8831,-5620.2305
-12984.8967,6093.3723,-13502.2713,-5568.3489
-13065.0706,6059.8181,-13554.2809,-5562.9892
-12903.7643,6200.1956,-13517.7554,-5578.5777
-12919.6706,6082.4706,-13447.3397,-5547.1686
-13025.4171,6080.1223,-13523.1484,-5574.7696
-12995.1825,6199.7746,-13584.1805,-5603.1274
-12929.0063,6049.7819,-13424.0798,-5547.0908
-12981.7727,5986.2149,-13442.6154,-5517.761
-13133.74,6359.6565,-13756.7167,-5728.9886
-13039.2364,5980.5762,-13465.3013,-5546.8578
-12977.914,6116.5994,-13496.1625,-5590.6973
-12948.9543,6167.8683,-13517.6228,-5591.5618
-12958.7516,5991.7712,-13425.7491,-5517.1214
-12920.2957,6140.7607,-13462.463,-5590.9476
-12961.5549,6094.4107,-13474.0271,-5574.2903
-12996.3674,5945.6104,-13421.7374,-5512.5702
-13079.1508,6098.9114,-13572.6211,-5597.7746
-13010.2443,5935.8062,-13420.7972,-5517.6112
-12900.0911,5919.0607,-13324.5374,-5487.0043
-12910.065,5940.5512,-13341.1203,-5501.9267
-12899.2115,5907.2596,-13328.4616,-5470.3917
-12722.6981,5941.962,-13234.6526,-5422.3865
-12849.2789,5936.8638,-13312.794,-5465.6809
-12817.4982,5949.1482,-13316.4,-5442.5752
-12889.5021,6000.6425,-13378.3164,-5504.1737
-12835.5039,6070.8827,-13374.7638,-5523.9671
-12943.7223,5966.516,-13389.2213,-5513.3629
-12870.4504,6080.993,-13403.6035,-5540.192
-12829.6915,6079.9749,-13350.1177,-5551.9014
-12812.3115,6025.8032,-13333.8983,-5496.5378
-12764.7532,5888.9569,-13240.7749,-5405.2827
-12783.6154,6049.4554,-13339.6661,-5485.7421
-12801.1318,5975.2084,-13274.7087,-5493.952
-12755.2303,5898.5862,-13189.1782,-5456.9837
-12824.0788,5827.2524,-13209.1466,-5434.5548
-12742.7748,5965.5077,-13253.0564,-5447.5567
-12818.6307,5839.7498,-13222.6345,-5428.076
-12782.339,5885.6864,-13218.0945,-5442.2967
-12771.1323,5860.9828,-13198.9912,-5425.4686
-12750.6943,5921.5596,-13225.743,-5438.8716
-12808.6126,5898.1274,-13228.5985,-5470.4625
-12787.0729,6015.8047,-13292.2028,-5503.0298
-12784.6023,5990.8977,-13284.2971,-5483.535
-12805.6592,5955.7534,-13296.7728,-5456.9794
-12824.5851,5961.9786,-13326.7826,-5452.1259
-12842.1784,5870.3613,-13282.9481,-5421.905
-12847.9803,5943.3463,-13310.2677,-5473.4025
-12773.9422,6054.8555,-13362.3642,-5458.7949
-12926.8623,6116.733,-13484.5483,-5551.4059
-12811.9117,6077.977,-13379.4039,-5502.82
-12932.9238,5995.2723,-13421.9231,-5498.6168
-12938.1687,6077.1657,-13479.072,-5528.624
-12888.9328,6071.0616,-13446.519,-5505.8238
-12852.3724,5926.9961,-13340.8309,-5430.8935
-12932.2513,5936.6832,-13388.7509,-5472.56
-12950.6907,6213.3601,-13572.8885,-5583.5218
-12898.1163,6089.4209,-13432.1601,-5547.7334
-12926.8227,6069.106,-13474.261,-5514.037
-12842.6567,5906.7712,-13317.6361,-5424.1284
-12830.6348,6068.2644,-13387.7865,-5503.4684
-12870.8418,6073.252,-13386.1317,-5550.3261
-12836.3196,6169.6341,-13445.7888,-5552.5261
-12881.115,5982.1492,-13367.6741,-5487.928
-12837.3417,6008.4134,-13320.1727,-5517.9391
-12964.7778,6124.0793,-13507.5731,-5573.6699
-12849.6066,6257.703,-13487.0482,-5612.6469
-12764.3745,5993.6303,-13302.7922,-5447.562
-12778.9829,6110.9307,-13379.9912,-5502.2843
-12924.1875,6185.0485,-13520.0069,-5581.6267
-12959.8647,6065.3855,-13469.1363,-5548.4945
-13013.1016,6253.7467,-13625.4411,-5633.7374
-13031.8157,6004.492,-13473.8835,-5554.7715
-12945.5465,6097.3366,-13488.8472,-5546.3837
-12926.9128,6275.3325,-13566.2913,-5628.3274
-13053.6607,6265.5169,-13645.8864,-5665.6835
-12890.7277,6036.4726,-13402.4084,-5517.1591
-12870.935,6094.0646,-13441.2658,-5516.095
-12896.74,6123.0887,-13458.5462,-5553.6286
-12880.3932,5885.9524,-13305.6415,-5453.0859
-12878.2469,5790.7347,-13253.3686,-5408.0303
-12802.7583,5943.3592,-13282.5382,-5455.9531
-12801.0937,5908.217,-13259.6399,-5442.0627
-12812.7585,6085.3222,-13372.7059,-5517.7654
-12990.5257,6128.9425,-13517.7363,-5594.095
-12896.4254,6080.0972,-13413.379,-5555.5117
-12844.2069,6164.5494,-13437.9729,-5563.1326
-12847.7816,6033.3631,-13363.7345,-5509.76
-12834.3302,5926.6891,-13301.7,-5451.6976
-12918.2544,5971.8821,-13386.0851,-5496.3988
-12933.3228,5980.0595,-13413.5662,-5492.1415
-12870.303,5999.3167,-13346.7931,-5515.1805
-12843.0472,6166.7269,-13449.2084,-5552.9049
-12880.4528,6106.8569,-13459.1478,-5520.4983
-12888.6966,6126.8631,-13468.2114,-5539.6903
-12908.1098,6234.8308,-13550.7295,-5584.5719
-12730.7388,5932.9693,-13230.8957,-5425.18
-12865.7985,6355.3308,-13601.3897,-5612.0957
-12751.5423,6020.0784,-13336.6846,-5427.2913
-12795.1407,6121.1693,-13392.8762,-5515.8065
-12780.0928,5940.3074,-13283.1706,-5429.5872
-12805.9775,6041.8952,-13374.1247,-5466.117
-12790.1889,6160.4976,-13405.5434,-5537.5071
-12767.7267,6076.8383,-13365.2288,-5471.6864
-12698.2064,6113.7433,-13315.9502,-5488.306
-12714.3511,5935.8488,-13236.4187,-5406.1049
-12679.458,6016.5977,-13270.4621,-5417.9373
-12762.0347,6035.9701,-13314.7089,-5475.663
-12803.392,6156.6833,-13406.6009,-5545.8273
-12647.3725,5905.9397,-13191.6234,-5354.0515
-12768.6113,5870.0654,-13221.5023,-5409.5123
-12680.1785,5969.057,-13240.1663,-5401.421
-12728.5009,5956.4341,-13271.6239,-5405.6556
-12684.1468,6146.916,-13339.9302,-5483.4758
-12550.636,5765.4525,-13042.8101,-5265.6166
-12672.8289,6156.9264,-13357.6512,-5464.4753
-12726.8814,6036.5698,-13308.2717,-5447.4932
-12830.4985,6017.8938,-13368.9763,-5471.7572
-12685.6446,5966.8327,-13248.7618,-5396.0617
-12657.0841,5999.6328,-13219.9064,-5429.1335
-12749.8824,5833.1574,-13170.6842,-5404.7265
-12791.0857,6109.1762,-13364.2552,-5528.3745
-12898.9741,5920.7987,-13330.5983,-5481.5035
-12736.6934,6049.0776,-13312.1323,-5465.9786
-12738.7866,5900.3611,-13224.0814,-5407.4129
-12863.966,6138.8167,-13438.3493,-5556.8011
-12736.4704,6074.778,-13334.8142,-5468.8126
-12668.2868,5801.8268,-13120.1408,-5342.3548
-12766.7339,6038.7675,-13312.7635,-5485.1237
-12781.7953,5950.5487,-13270.39,-5454.3464
-12701.8495,6011.5563,-13264.7702,-5441.0031
-12681.543,5825.1056,-13164.4895,-5334.5384
-12802.7203,5953.2034,-13290.6274,-5457.6378
-12840.3694,6090.4671,-13394.5865,-5528.5924
-12648.4797,5922.5131,-13176.453,-5386.8716
-12724.7439,6072.8806,-13309.0252,-5480.9581
-12826.5269,5865.3649,-13259.5024,-5424.6964
-12745.2873,5892.022,-13217.0866,-5412.5437
-12867.5635,6161.9837,-13451.4436,-5570.4335
-12781.9864,5972.593,-13313.6991,-5433.2314
-12748.7918,5947.8563,-13266.3201,-5422.6725
-12870.6896,6003.5861,-13364.8507,-5501.7485
-12762.1379,5888.991,-13213.4894,-5429.9618
-12839.1813,5978.9955,-13327.6963,-5482.7924
-12856.2664,5995.5587,-13362.0378,-5482.1081
-12895.5051,5925.6489,-13343.1679,-5470.3323
-12890.9367,6004.1653,-13395.9629,-5491.4588
-12926.124,5989.1839,-13395.3213,-5512.3061
-12826.8192,5897.6277,-13277.3112,-5439.4693
-12760.2093,6073.8573,-13327.9277,-5498.4668
-12875.3272,6111.9004,-13443.5172,-5536.0313
-12778.6151,6000.1301,-13307.9547,-5463.1339
-12815.88,5864.1194,-13256.6777,-5415.6397
-12769.5032,5839.701,-13202.4502,-5399.0905
-12726.2755,5790.926,-13134.1963,-5375.3664
-12737.7481,5899.8535,-13204.3936,-5425.5859
-12674.6424,5885.5913,-13186.9274,-5365.6532
-12681.6388,5844.133,-13165.3421,-5352.7674
-12855.9574,5914.8935,-13307.1742,-5456.0492
-12722.8619,6018.2902,-13258.0928,-5475.4069
-12613.74,5845.9555,-13066.0589,-5385.9969
-12653.133,5862.8232,-13115.3817,-5392.9331
-12619.8516,5603.5427,-12949.8462,-5265.9026
-12723.5991,5621.4902,-13054.0245,-5283.3956
-12709.8938,5841.6775,-13180.9506,-5362.9477
-12759.9808,5838.5452,-13187.309,-5403.5672
-12769.5219,5741.1423,-13136.6728,-5366.349
-12768.4425,5827.0049,-13181.9626,-5405.8606
-12735.7488,5881.8211,-13167.3822,-5442.5761
-12740.7709,5772.4092,-13126.3942,-5379.1169
-12784.4476,5985.6218,-13264.5168,-5497.8829
-12854.264,6029.0969,-13353.6441,-5522.1077
-12840.0299,5978.5763,-13303.9925,-5507.0282
-12732.4447,5793.1787,-13128.7606,-5389.2416
-12849.0002,5893.6715,-13291.4916,-5443.5474
-12868.3588,5790.6224,-13237.1302,-5414.2264
-12763.3816,5807.1443,-13186.8377,-5376.0601
-12789.2606,6007.2876,-13302.3283,-5486.6014
-12741.5312,5916.1854,-13202.4294,-5447.6708
-12801.3034,5967.9937,-13282.5712,-5479.106
-12732.1565,6005.5581,-13252.692,-5477.3757
-12795.9542,5970.1964,-13292.7552,-5465.7424
-12737.1762,6031.4538,-13264.4942,-5496.4908
-12825.987,6037.9518,-13327.014,-5529.3217
-12780.6344,5942.0381,-13263.8509,-5451.1713
-12716.0553,5934.8331,-13219.8064,-5423.4349
-12831.8527,5885.0869,-13257.5375,-5451.785
-12896.6543,5920.2773,-13317.4061,-5491.8931
-12925.6603,5956.5228,-13354.292,-5520.2552
-12958.4793,5954.6454,-13404.3051,-5501.163
-12922.209,6052.8061,-13410.617,-5556.7838
-12857.7979,5798.2627,-13212.8176,-5435.6295
-12837.4195,5895.6929,-13259.8767,-5465.6156
-12864.1583,5863.0577,-13274.6388,-5444.9514
-12829.2998,5850.2036,-13221.1565,-5450.6986
-12863.1211,5767.0916,-13216.0524,-5406.5033
-12810.771,5800.2256,-13210.2063,-5393.1507
-12853.6945,5876.472,-13256.9174,-5465.5699
-12886.8449,5849.4585,-13287.878,-5440.8041
-12911.0542,6134.5462,-13467.9809,-5569.9778
-12902.3206,5976.5399,-13353.4093,-5517.782
-12827.777,6011.9496,-13363.3551,-5468.7276
-12834.6896,5998.5945,-13316.8327,-5508.814
-12825.7635,5963.809,-13308.6006,-5473.3382
-12871.235,6010.7118,-13368.4319,-5505.8754
-12836.9583,6021.1585,-13368.8855,-5481.6192
-12948.6493,5876.0915,-13329.2659,-5487.8603
-12868.9813,5991.2849,-13347.5703,-5505.0846
-12923.8288,5997.3256,-13384.4576,-5529.0347
-12873.8068,5865.4319,-13263.4746,-5468.1078
-12866.4873,5941.4234,-13299.4346,-5500.8257
-12835.3582,5939.1189,-13293.2113,-5473.597
-12816.7311,5992.8244,-13313.5908,-5488.3229
-12815.7056,5951.6462,-13294.0521,-5465.6503
-12878.4037,6096.5846,-13425.6373,-5541.7077
-12932.6856,6083.368,-13450.2015,-5558.2173
-12941.522,6011.8912,-13409.8712,-5535.8648
-12829.2128,5833.484,-13234.0889,-5420.991
-12926.9371,6250.1814,-13559.2545,-5610.203
-12905.3284,6093.3198,-13437.0123,-5553.9862
-12871.6787,6093.6756,-13421.7291,-5535.9503
-12897.839,6076.3268,-13471.1535,-5495.3269
-12899.9575,5936.1432,-13352.1785,-5476.2839
-12968.0743,6040.2681,-13422.925,-5577.8234
-12929.0473,6149.4681,-13513.8075,-5557.0559
-12856.3973,6080.4983,-13425.0608,-5504.1946
-12820.8403,5979.3931,-13342.8028,-5449.7974
-12824.3757,5936.6976,-13319.1001,-5434.3025
-12983.8725,6095.1433,-13496.9377,-5574.4196
-12776.2599,5801.6986,-13165.5226,-5404.7522
-12851.5218,5825.2689,-13249.734,-5419.3841
-12808.0049,5984.404,-13314.244,-5470.5095
-12731.1159,5935.6637,-13228.5111,-5430.6386
-12666.5424,5830.8701,-13135.2084,-5354.5271
-12732.2431,6034.2475,-13310.2045,-5448.6191
-12742.0417,5948.6814,-13267.5768,-5415.5015
-12764.1774,6030.8949,-13328.7537,-5458.643
-12708.0745,5983.3656,-13240.0453,-5443.7273
-12790.4678,6051.5541,-13338.3871,-5495.9698
-12720.0506,6004.6293,-13245.9639,-5471.0485
-12706.0435,5753.7125,-13111.3219,-5340.7938
-12674.6921,5942.7856,-13222.2179,-5387.6109
-12785.2753,6004.5795,-13330.9205,-5451.2961
-12725.7611,6000.0671,-13267.4954,-5450.6885
-12608.982,5780.7937,-13054.8893,-5327.268
-12642.1359,5740.7189,-13039.3695,-5335.8419
-12724.719,6083.6276,-13318.0666,-5482.6141
-12646.1109,5852.1562,-13111.6728,-5378.9556
-12789.8725,5906.1758,-13258.2185,-5430.1728
-12723.5632,5945.7282,-13241.9443,-5419.7132
-12774.9707,5908.0615,-13250.6161,-5424.797
-12813.7815,6090.6794,-13381.573,-5515.2345
-12768.7354,5936.2774,-13229.7479,-5467.6065
-12790.9409,5927.5568,-13267.7814,-5443.0517
-12799.5811,6078.832,-13344.7628,-5526.0026
-12796.0441,5846.6702,-13211.6382,-5423.4342
-12843.7151,6069.6912,-13386.931,-5518.8407
-12878.401,6011.3364,-13382.6461,-5499.4049
-12854.538,5998.8186,-13352.8018,-5492.8886
-12923.3906,6028.9219,-13428.1894,-5516.446
-12902.0464,6071.1298,-13417.0668,-5548.4388
-12867.4103,5856.5539,-13278.8069,-5437.5285
-12921.6671,6024.576,-13420.2524,-5518.341
-12937.8493,6019.0522,-13403.3704,-5545.8578
-12953.8278,5966.0941,-13408.2221,-5504.0416
-12988.5698,6097.7386,-13512.7387,-5565.922
-12851.4545,5953.8876,-13346.9287,-5450.762
-12868.8287,6098.1717,-13456.1074,-5503.2002
-12900.5825,5988.4321,-13380.605,-5500.7642
-12935.9473,5982.5616,-13386.5764,-5524.2606
-12857.2516,6065.562,-13406.425,-5508.7052
-12875.2266,6006.804,-13383.0044,-5491.3731
-12803.4174,6036.106,-13355.9152,-5475.946
-12879.4996,5811.5548,-13280.2406,-5403.1769
-12833.6485,5993.0185,-13347.0655,-5471.9444
-12703.3155,5981.8342,-13260.5998,-5416.8657
-12790.0837,5884.4189,-13261.6917,-5405.1261
-12858.3316,6058.5182,-13428.7877,-5480.3859
-12864.6713,6122.2754,-13471.0555,-5508.2209
-12893.8547,6005.2652,-13426.7181,-5464.7245
-12841.9401,6032.9972,-13378.3638,-5488.9269
-12748.7808,6009.9861,-13317.0246,-5434.0926
-12821.7022,5983.9432,-13335.2348,-5462.7445
-12826.8735,5929.8748,-13332.4612,-5416.6094
-12739.1018,5815.3453,-13199.0447,-5347.711
-12916.8086,6050.9273,-13455.5091,-5504.5558
-12874.2353,6111.227,-13468.9893,-5508.7895
-12894.8714,6047.8437,-13425.3783,-5509.6531
-12789.4217,6046.028,-13385.2591,-5442.524
-12847.6955,6101.5223,-13422.7046,-5518.8395
-12969.1702,6151.9787,-13560.273,-5553.1947
-12891.2048,5860.6988,-13325.7345,-5418.5215
-12828.0524,5885.5439,-13294.2558,-5411.6901
-12819.8442,5888.0828,-13279.6181,-5420.6593
-12866.1768,5861.8772,-13279.6966,-5440.7431
-12941.2172,6106.3381,-13464.8744,-5575.0134
-12903.2861,5938.915,-13357.6911,-5476.8672
-12883.061,5906.9785,-13325.8494,-5456.5625
-12800.3391,5938.251,-13274.5019,-5456.486
-12767.6616,5935.4864,-13242.8593,-5452.6541
-12707.4688,5860.2989,-13169.8562,-5390.24
-12762.7649,5879.6377,-13229.4801,-5405.2667
-12777.1399,5918.2758,-13262.221,-5425.5437
-12846.2351,6004.6277,-13352.8671,-5490.3802
-12880.8865,5871.2341,-13310.0143,-5434.4401
-12933.8377,6013.9031,-13440.2024,-5499.8896
-12770.2628,5876.877,-13254.1547,-5385.3449
-12861.154,5850.0498,-13295.1258,-5408.4313
-12817.9851,6149.7106,-13447.0848,-5512.9583
-12893.2511,6076.8515,-13454.8439,-5507.6211
-12813.0455,6050.4698,-13363.6547,-5492.1993
-12908.858,6171.9535,-13494.6234,-5578.5554
-12781.6518,5928.7032,-13283.2679,-5419.4323
-12892.3081,5842.5338,-13301.3199,-5425.8732
-12887.5265,6213.4058,-13521.4056,-5571.8802
-12917.398,5913.1327,-13370.3941,-5452.4711
-12929.2484,6084.7983,-13474.1669,-5532.2167
-12861.9704,6163.3636,-13486.2553,-5531.364
-12855.5629,6186.7699,-13478.486,-5556.1614
-12880.4981,6049.0122,-13418.1777,-5503.6576
-12948.5806,6367.4387,-13653.2216,-5655.1297
-12946.16,6123.0946,-13489.4209,-5572.1627
-12862.3325,6024.8565,-13379.4161,-5500.1243
-12799.3883,6036.3424,-13345.8449,-5482.236
-12732.0757,5893.6682,-13244.6131,-5373.4424
-12842.6813,5966.7069,-13326.4883,-5475.2181
-12771.1318,5986.0819,-13325.3946,-5424.1165
-12822.2158,6078.0415,-13402.654,-5489.9207
-12752.6159,5882.8416,-13238.0523,-5389.7612
-12811.5534,6041.0602,-13373.598,-5471.3533
-12778.4156,5818.6166,-13223.5317,-5365.8495
-12865.3303,5958.0219,-13352.7033,-5462.989
-12898.5916,5882.333,-13340.5934,-5432.6437
-12841.141,5984.2226,-13342.327,-5475.3583
-12804.4476,5821.0165,-13203.0746,-5414.7054
-12822.1732,5878.9671,-13256.3089,-5437.1676
-12720.6175,5935.4751,-13220.8355,-5427.5942
-12742.8329,5925.8328,-13248.8145,-5412.1985
-12792.9333,5981.7584,-13285.112,-5481.9398
-12762.4927,5881.1724,-13217.5544,-5418.4586
-12826.245,6041.1909,-13374.7233,-5485.0271
-12849.6872,6033.3286,-13351.6478,-5523.7013
-12778.2745,5957.7697,-13285.1744,-5443.226
-12937.5252,6008.8276,-13425.1931,-5513.4702
-12785.857,6029.1634,-13335.9082,-5471.4384
-12662.9975,5858.538,-13128.0286,-5385.8573
-12834.5311,5989.5199,-13325.1976,-5491.1747
-12905.063,5882.707,-13309.0663,-5471.0193
-12920.9335,6123.0627,-13470.731,-5565.5861
