r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
14.64028,-22.692584500128632,0.6647086705789346,0.0016742546181323457,-0.0014739991818868048,3.3248552928034124e-08,3.744485970735997e-07
14.71118,-22.58363681734986,0.6513100532086229,0.001651641680860508,-0.0014316011677144543,3.059235868249764e-08,3.579549929886173e-07
14.78208,-22.471339800698754,0.6416207443103874,0.0016345862805557947,-0.0013895901956783362,2.8937517473971595e-08,3.471357055091719e-07
14.85297,-22.363817965023845,0.6306747976848718,0.0016137901144764597,-0.0013499378522907931,2.697441223578652e-08,3.3374925710936014e-07
14.92387,-22.26127176162624,0.6172493296546677,0.001588911700780662,-0.0013107125035788786,2.505999403603514e-08,3.2015473653136827e-07
14.99477,-22.150966055019808,0.6064654139671795,0.001568558512679435,-0.0012731416307968178,2.3759338447199346e-08,3.104665936551316e-07
15.06566,-22.04588609685947,0.5944043847416718,0.0015441498531767928,-0.0012372078190373422,2.2053323363011457e-08,2.974304752246456e-07
15.13656,-21.940936507332086,0.5837455036481002,0.0015216538763094375,-0.0012025603801500131,2.051190858998569e-08,2.8523783977658493e-07
15.20746,-21.839970177448176,0.5735717348116501,0.0015025802983039728,-0.0011673067082339419,1.9638499462346837e-08,2.780340397763893e-07
15.27836,-21.739330354151797,0.5615648645320952,0.0014755848549996957,-0.001134455550730482,1.8164175814258598e-08,2.653823734020075e-07
15.34925,-21.640135861723056,0.5492644278751115,0.0014557326273892952,-0.0011033288321308692,1.6623421069720593e-08,2.5325094930959464e-07
15.42015,-21.54055720618387,0.5428659231133595,0.001439702429257554,-0.0010725077985697215,1.5956431516755312e-08,2.4682794832991956e-07
15.49105,-21.441350902139334,0.5304931489337409,0.001416403498750134,-0.0010408305505867404,1.5136540258838923e-08,2.3925466324775005e-07
15.56194,-21.344986027273173,0.5192797470515141,0.0013941962679334462,-0.0010127681555985614,1.3879676513587497e-08,2.2793598587487556e-07
15.63284,-21.24696742033843,0.5083965406519521,0.0013699351127496335,-0.0009866613017541787,1.2755429032514854e-08,2.1699325736616014e-07
15.70374,-21.152171693162522,0.5011378270025484,0.00135706283706272,-0.000958821173167523,1.22651677621035e-08,2.1230396798017616e-07
