Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:39.144498
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));

System Time is: 2023-03-23 19:35:47.395239
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:48.174853
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
3643000,-39678.6592811955,1:1:49:35
3644000,-39183.243614258674,1:1:49:24
3645000,-39671.95189664295,1:1:49:13
3646000,-39475.16265373676,1:1:49:03
3647000,-39589.00203144393,1:1:48:52
3648000,-39374.42634789024,1:1:48:42
3649000,-39811.7027089186,1:1:48:31
3650000,-40186.591010167045,1:1:48:20
3651000,-39714.01782372179,1:1:48:10
3652000,-39938.521364677305,1:1:47:59
3653000,-39577.95993034121,1:1:47:49
3654000,-39813.795357269904,1:1:47:38
3655000,-40226.08633014852,1:1:47:28
3656000,-40503.954062071294,1:1:47:17
3657000,-39123.84892087224,1:1:47:06
3658000,-40079.76797374108,1:1:46:56
3659000,-39717.24518800719,1:1:46:45
3660000,-39380.51286892283,1:1:46:35
3661000,-39241.011075754504,1:1:46:24
3662000,-40100.31464199351,1:1:46:13
3663000,-40186.70418019245,1:1:46:03
3664000,-39746.044157237215,1:1:45:52
3665000,-39290.50513225244,1:1:45:42
3666000,-39773.85711871987,1:1:45:32
3667000,-39585.49128310532,1:1:45:21
3668000,-40182.39946235734,1:1:45:11
3669000,-39993.543473825106,1:1:45:00
3670000,-40097.51469988913,1:1:44:50
3671000,-40460.44071389521,1:1:44:39
3672000,-40159.337843809204,1:1:44:28
3673000,-40362.859066313664,1:1:44:18
3674000,-40106.05714676426,1:1:44:07
3675000,-39382.0343665356,1:1:43:57
3676000,-39940.76809215527,1:1:43:46
3677000,-39609.04517868751,1:1:43:35
3678000,-39759.06688617284,1:1:43:24
3679000,-40111.281711857126,1:1:43:14
3680000,-40290.942675923216,1:1:43:03
3681000,-39800.78169439747,1:1:42:53
3682000,-39449.71009082162,1:1:42:42
3683000,-39996.14181311407,1:1:42:31
3684000,-39562.36757391888,1:1:42:21
3685000,-39328.2232927451,1:1:42:10
3686000,-39562.04734265211,1:1:42:00
3687000,-39857.065074155435,1:1:41:50
3688000,-40056.663132489884,1:1:41:39
3689000,-40014.24498336918,1:1:41:29
3690000,-39903.907540943575,1:1:41:18
3691000,-40338.47998094651,1:1:41:08
3692000,-39160.38522780493,1:1:40:57
3693000,-39652.06087672622,1:1:40:47
3694000,-40019.905117430935,1:1:40:36
3695000,-39531.01238401786,1:1:40:26
3696000,-40364.31419435353,1:1:40:15
3697000,-40197.45675277205,1:1:40:05
3698000,-40165.86444439736,1:1:39:54
3699000,-40130.075481086795,1:1:39:44
3700000,-39496.13501799589,1:1:39:33

System Time is: 2023-03-24 04:48:50.665401
Starting production...

3701000,-40144.50085483944,1:1:39:26
3702000,-39800.546588071695,1:1:39:17
3703000,-39505.325525900844,1:1:39:09
3704000,-39518.4876963558,1:1:39:01
3705000,-40224.01274365658,1:1:38:52
3706000,-40227.96965414686,1:1:38:44
3707000,-41642.89600654924,1:1:38:36
3708000,-39419.90412629442,1:1:38:28
3709000,-39257.47538669522,1:1:38:19
3710000,-39299.744235355814,1:1:38:11
3711000,-39829.70270816916,1:1:38:03
3712000,-39701.38969353157,1:1:37:54
3713000,-39911.72287578756,1:1:37:46
3714000,-40343.93759002417,1:1:37:38
3715000,-40303.16556423063,1:1:37:30
3716000,-39700.29332392929,1:1:37:22
3717000,-39355.221167887925,1:1:37:13
3718000,-40082.525531685504,1:1:37:05
3719000,-39288.09634297989,1:1:36:57
3720000,-40573.902294095846,1:1:36:48
3721000,-39225.690323102346,1:1:36:40
3722000,-39331.14556622403,1:1:36:32
3723000,-40068.402714815435,1:1:36:23
3724000,-39715.59594639027,1:1:36:15
3725000,-39883.63064542034,1:1:36:07
3726000,-39922.261683825316,1:1:35:58
3727000,-39559.1258174948,1:1:35:50
3728000,-39484.50933267774,1:1:35:41
3729000,-39269.630263770836,1:1:35:33
3730000,-40084.59460294926,1:1:35:24
3731000,-39512.70431758846,1:1:35:16
3732000,-40398.00715254923,1:1:35:08
3733000,-39677.54247610851,1:1:34:59
3734000,-40249.66824361724,1:1:34:51
3735000,-39430.14866044346,1:1:34:42
3736000,-39271.30818348479,1:1:34:34
3737000,-40190.07276905476,1:1:34:26
3738000,-40203.44260897818,1:1:34:17
3739000,-39206.77803931068,1:1:34:09
3740000,-40129.89786147587,1:1:34:00
3741000,-39880.745223868886,1:1:33:52
3742000,-40076.42114826772,1:1:33:44
3743000,-39157.645811557886,1:1:33:35
3744000,-39083.17889883108,1:1:33:27
3745000,-39653.222581331574,1:1:33:18
3746000,-40815.68997879347,1:1:33:10
3747000,-40387.139904356096,1:1:33:02
3748000,-40258.07162010958,1:1:32:53
3749000,-40377.462746095014,1:1:32:45
3750000,-40320.4035092613,1:1:32:36
3751000,-40373.951136220756,1:1:32:28
3752000,-39545.331613250186,1:1:32:20
3753000,-40152.99408525117,1:1:32:11
3754000,-39845.71200531576,1:1:32:03
3755000,-39924.465170321186,1:1:31:54
3756000,-39842.87267417849,1:1:31:46
3757000,-40212.630802110085,1:1:31:38
3758000,-39451.235305956914,1:1:31:29
3759000,-39714.36155962973,1:1:31:21
3760000,-39853.712273130615,1:1:31:12
3761000,-39887.36754109654,1:1:31:04
3762000,-39141.419308509285,1:1:30:55
3763000,-40295.80293367934,1:1:30:47
3764000,-40323.32744562467,1:1:30:38
3765000,-40397.01293163137,1:1:30:30
3766000,-39588.05544423722,1:1:30:21
3767000,-40451.898634156954,1:1:30:13
3768000,-39981.402568064615,1:1:30:04
3769000,-40153.52057192049,1:1:29:56
3770000,-39592.78890678584,1:1:29:47
3771000,-39486.84572698516,1:1:29:39
3772000,-39558.784691295885,1:1:29:30
3773000,-40087.44520387085,1:1:29:22
3774000,-39786.83648491616,1:1:29:13
3775000,-39539.011824356785,1:1:29:05
3776000,-38905.130059459996,1:1:28:56
3777000,-39901.57787568863,1:1:28:48
3778000,-40251.747508094704,1:1:28:39
3779000,-39943.76691213527,1:1:28:31
3780000,-39511.77073599805,1:1:28:22
3781000,-39932.634116694564,1:1:28:14
3782000,-39526.061349662574,1:1:28:05
3783000,-39919.31677465445,1:1:27:56
3784000,-40489.7251942169,1:1:27:48
3785000,-40183.284217923756,1:1:27:39
3786000,-39707.11725027749,1:1:27:31
3787000,-39592.792674069286,1:1:27:22
3788000,-40470.572616018704,1:1:27:14
3789000,-39962.651975260625,1:1:27:05
3790000,-39723.82017654303,1:1:26:56
3791000,-39736.064959870346,1:1:26:48
3792000,-40063.158187218,1:1:26:39
3793000,-40186.49635705115,1:1:26:31
3794000,-40157.29346386877,1:1:26:22
3795000,-40504.00724206906,1:1:26:14
3796000,-40039.38411326631,1:1:26:05
3797000,-40310.82724788125,1:1:25:57
3798000,-39923.34994996643,1:1:25:48
3799000,-40389.95682490867,1:1:25:40
3800000,-39788.924720222654,1:1:25:32
3801000,-40025.93144312232,1:1:25:23
3802000,-40271.06486217555,1:1:25:15
3803000,-39968.69472410793,1:1:25:06
3804000,-39827.27109406137,1:1:24:58
3805000,-40194.80860588273,1:1:24:49
3806000,-39975.85786219001,1:1:24:41
3807000,-40078.03416283909,1:1:24:32
3808000,-39539.16706079549,1:1:24:24
3809000,-39716.228059813,1:1:24:15
3810000,-40569.1825374506,1:1:24:07
3811000,-39852.7468561118,1:1:23:58
3812000,-39787.18113168877,1:1:23:50
3813000,-39946.30377065083,1:1:23:41
3814000,-40241.32279449073,1:1:23:33
3815000,-40171.021311363686,1:1:23:25
3816000,-40123.02872379626,1:1:23:16
3817000,-39778.319012245345,1:1:23:08
3818000,-40174.79741615044,1:1:22:59
3819000,-40287.550498705314,1:1:22:51
3820000,-39649.93469288296,1:1:22:42
3821000,-39009.960008085196,1:1:22:34
3822000,-40098.08895253226,1:1:22:26
3823000,-39518.95190088792,1:1:22:17
3824000,-39786.46499735871,1:1:22:09
3825000,-39696.96573393502,1:1:22:00
3826000,-39765.08976751818,1:1:21:52
3827000,-39731.36470957397,1:1:21:43
3828000,-40334.00871803859,1:1:21:35
3829000,-39918.89832907851,1:1:21:26
3830000,-39720.13969162014,1:1:21:18
3831000,-40293.06590984363,1:1:21:10
3832000,-39589.18803857204,1:1:21:01
3833000,-39846.70774770202,1:1:20:53
3834000,-39801.32832289686,1:1:20:44
3835000,-39643.92452360519,1:1:20:36
3836000,-40294.88011796036,1:1:20:27
3837000,-40093.96128940399,1:1:20:19
3838000,-39972.02805702314,1:1:20:11
3839000,-39794.23583112341,1:1:20:02
3840000,-39547.59243575274,1:1:19:54
3841000,-40086.15027729074,1:1:19:45
3842000,-40120.90231306308,1:1:19:37
3843000,-39739.30342584629,1:1:19:29
3844000,-39559.77543417783,1:1:19:20
3845000,-39422.38754945871,1:1:19:12
3846000,-39951.544186319996,1:1:19:04
3847000,-40055.33694246059,1:1:18:55
3848000,-40405.01600338236,1:1:18:47
3849000,-40036.714278125786,1:1:18:38
3850000,-40402.249024654964,1:1:18:30
3851000,-40048.34270187264,1:1:18:22
3852000,-40464.919128109264,1:1:18:13
3853000,-39665.45893244051,1:1:18:05
3854000,-40032.74854951525,1:1:17:57
3855000,-39688.951631380645,1:1:17:48
3856000,-40290.10937539324,1:1:17:40
3857000,-40021.20753212909,1:1:17:31
3858000,-40246.10382464546,1:1:17:23
3859000,-39635.025377839826,1:1:17:15
3860000,-40010.92155596642,1:1:17:06
3861000,-39888.53879175079,1:1:16:58
3862000,-39990.56532767837,1:1:16:50
3863000,-39933.01919982733,1:1:16:41
3864000,-40113.77719786179,1:1:16:33
3865000,-40247.89264571965,1:1:16:25
3866000,-40625.43696703747,1:1:16:16
3867000,-40802.76943665599,1:1:16:08
3868000,-39936.44468660754,1:1:16:00
3869000,-40003.03268078595,1:1:15:51
3870000,-39931.07990816849,1:1:15:43
3871000,-39847.04245038621,1:1:15:34
3872000,-38793.72999762733,1:1:15:26
3873000,-39747.51517666082,1:1:15:18
3874000,-39428.946954937186,1:1:15:09
3875000,-39729.90617805752,1:1:15:01
3876000,-40130.22399084996,1:1:14:52
3877000,-39059.23548165604,1:1:14:44
3878000,-39760.392240627865,1:1:14:35
3879000,-40151.26320697256,1:1:14:27
3880000,-40084.970234772074,1:1:14:18
3881000,-40501.48830237606,1:1:14:10
3882000,-40293.01533440164,1:1:14:01
3883000,-40190.108346272056,1:1:13:53
3884000,-40379.70003114002,1:1:13:44
3885000,-40304.63281096765,1:1:13:36
3886000,-39516.063409115304,1:1:13:27
3887000,-39668.414353481,1:1:13:19
3888000,-39793.343634093,1:1:13:10
3889000,-39757.60643298388,1:1:13:02
3890000,-39597.172732494575,1:1:12:53
3891000,-40047.05093969501,1:1:12:44
3892000,-40202.13534561137,1:1:12:36
3893000,-40477.83260518007,1:1:12:27
3894000,-39935.03278759174,1:1:12:19
3895000,-39319.016153624354,1:1:12:10
3896000,-39949.80751248399,1:1:12:02
3897000,-40223.919577940236,1:1:11:53
3898000,-40048.14344987449,1:1:11:45
3899000,-39704.130036022485,1:1:11:36
3900000,-39971.985373199364,1:1:11:28
3901000,-40298.12253284232,1:1:11:19
3902000,-40067.34593386756,1:1:11:11
3903000,-39577.244055338655,1:1:11:02
3904000,-39555.22399476978,1:1:10:54
3905000,-39634.14093285173,1:1:10:45
3906000,-40153.28098104075,1:1:10:37
3907000,-40334.32865006348,1:1:10:28
3908000,-39893.41252493016,1:1:10:20
3909000,-39963.654282842865,1:1:10:11
3910000,-39878.627982241786,1:1:10:03
3911000,-39658.9490503495,1:1:09:54
3912000,-39520.033781534745,1:1:09:45
3913000,-39716.109659042166,1:1:09:37
3914000,-39707.74771624032,1:1:09:28
3915000,-39904.583185198266,1:1:09:20
3916000,-39716.89146491089,1:1:09:11
3917000,-40221.0189965249,1:1:09:03
3918000,-39247.06904584868,1:1:08:55
3919000,-39621.690327260425,1:1:08:46
3920000,-40011.30863849456,1:1:08:38
3921000,-40085.11520795233,1:1:08:30
3922000,-39575.83594593084,1:1:08:22
3923000,-40342.60206674076,1:1:08:13
3924000,-40177.660209466645,1:1:08:05
3925000,-40122.79213760405,1:1:07:56
3926000,-39983.27014443149,1:1:07:48
3927000,-39769.82600838085,1:1:07:40
3928000,-39817.96518223779,1:1:07:31
3929000,-39985.16314837258,1:1:07:23
3930000,-39403.178047420704,1:1:07:15
3931000,-40173.47027995077,1:1:07:06
3932000,-39690.327172839374,1:1:06:58
3933000,-40295.40041372677,1:1:06:50
3934000,-40354.51828812658,1:1:06:42
3935000,-40149.22213018683,1:1:06:33
3936000,-40416.890146493955,1:1:06:25
3937000,-39493.7156367002,1:1:06:17
3938000,-40084.10610425852,1:1:06:09
3939000,-39562.166752974095,1:1:06:00
3940000,-40078.22282290232,1:1:05:52
3941000,-40132.74679114565,1:1:05:44
3942000,-40216.09267385036,1:1:05:35
3943000,-40581.859407523516,1:1:05:27
3944000,-39633.243070326585,1:1:05:19
3945000,-39907.97217591296,1:1:05:10
3946000,-39374.51839811357,1:1:05:02
3947000,-40189.283940270805,1:1:04:54
3948000,-39972.703212967914,1:1:04:45
3949000,-40371.58669308327,1:1:04:37
3950000,-39735.66671526174,1:1:04:28
3951000,-39809.40583304509,1:1:04:20
3952000,-39844.75735367536,1:1:04:11
3953000,-40295.42883797665,1:1:04:03
3954000,-40355.383678344806,1:1:03:54
3955000,-40284.323727280294,1:1:03:46
3956000,-39958.72161191591,1:1:03:37
3957000,-39755.5864942389,1:1:03:29
3958000,-40047.093858509084,1:1:03:20
3959000,-40313.01981925199,1:1:03:12
3960000,-40077.34700294553,1:1:03:03
3961000,-39574.79768077812,1:1:02:55
3962000,-39535.30355350382,1:1:02:46
3963000,-39983.30778528412,1:1:02:38
3964000,-39718.72394251253,1:1:02:29
3965000,-39310.38600567325,1:1:02:21
3966000,-39895.8104510511,1:1:02:12
3967000,-39765.2763317956,1:1:02:03
3968000,-40175.68278478341,1:1:01:55
3969000,-40194.28100129881,1:1:01:46
3970000,-40393.01256235852,1:1:01:38
3971000,-40019.94164791136,1:1:01:29
3972000,-40549.29712899342,1:1:01:20
3973000,-40260.85349670437,1:1:01:12
3974000,-39510.29616047866,1:1:01:03
3975000,-40275.21399909653,1:1:00:55
3976000,-40334.973428147016,1:1:00:46
3977000,-39506.86328168084,1:1:00:37
3978000,-39467.15509315285,1:1:00:29
3979000,-39458.92757424146,1:1:00:21
3980000,-40097.92815720427,1:1:00:12
3981000,-39570.57352424987,1:1:00:04
3982000,-38839.88530385431,1:0:59:55
3983000,-40344.44059331676,1:0:59:46
3984000,-39673.45003068322,1:0:59:38
3985000,-39377.18125912828,1:0:59:29
3986000,-40134.88186925663,1:0:59:21
3987000,-39425.49974275907,1:0:59:12
3988000,-39520.792904676666,1:0:59:04
3989000,-39994.08987949893,1:0:58:55
3990000,-39780.15110473962,1:0:58:47
3991000,-39321.917365661415,1:0:58:38
3992000,-40151.54893207732,1:0:58:30
3993000,-40169.96400494734,1:0:58:21
3994000,-39707.25740937212,1:0:58:13
3995000,-39749.59976205391,1:0:58:04
3996000,-39639.64965991241,1:0:57:56
3997000,-40006.315515131224,1:0:57:47
3998000,-39610.13919489828,1:0:57:39
3999000,-40117.35972984767,1:0:57:31
4000000,-39828.82180203569,1:0:57:22
bubble radius: 1.5 A

System Time is: 2023-03-24 05:34:44.919269
Starting equilibration...

4001000,-39589.109642706404,1:0:57:12
4002000,-39996.83045480817,1:0:57:02
4003000,-39294.388413090055,1:0:56:51
4004000,-39555.237801476185,1:0:56:41
4005000,-39969.56033017457,1:0:56:30
4006000,-40001.4504699589,1:0:56:20
4007000,-39408.09161236616,1:0:56:10
4008000,-39956.12710091046,1:0:55:59
4009000,-40248.903782308,1:0:55:49
4010000,-39031.59818657901,1:0:55:38
4011000,-39464.2400690613,1:0:55:28
4012000,-39470.18954622552,1:0:55:17
4013000,-39964.892580206644,1:0:55:07
4014000,-40079.78549998194,1:0:54:57
4015000,-40137.878173396755,1:0:54:46
4016000,-40132.62856618488,1:0:54:36
4017000,-39825.33426244078,1:0:54:25
4018000,-39627.7976994178,1:0:54:15
4019000,-38898.570162590244,1:0:54:05
4020000,-39619.13512833754,1:0:53:55
4021000,-39683.82999595609,1:0:53:44
4022000,-39186.94802028051,1:0:53:34
4023000,-40107.86447783839,1:0:53:24
4024000,-39364.38838139974,1:0:53:13
4025000,-40165.54099500133,1:0:53:03
4026000,-39825.34631702,1:0:52:53
4027000,-39639.00863698382,1:0:52:42
4028000,-39805.40713582089,1:0:52:32
4029000,-39977.420374959824,1:0:52:22
4030000,-39902.20430270184,1:0:52:12
4031000,-39888.19531576516,1:0:52:02
4032000,-39999.94526393637,1:0:51:52
4033000,-40165.55734588289,1:0:51:42
4034000,-39891.54775431016,1:0:51:32
4035000,-39558.55760656437,1:0:51:21
4036000,-40119.31868163396,1:0:51:11
4037000,-39817.44771381656,1:0:51:01
4038000,-40361.15242415532,1:0:50:50
4039000,-40237.92923267081,1:0:50:40
4040000,-39807.292566444085,1:0:50:30
4041000,-40187.389367429045,1:0:50:19
4042000,-40113.86416203085,1:0:50:09
4043000,-40734.1708941337,1:0:49:59
4044000,-39913.712796301945,1:0:49:48
4045000,-40029.00492272096,1:0:49:38
4046000,-39426.54981822324,1:0:49:28
4047000,-39695.42891020402,1:0:49:18
4048000,-39917.68974611201,1:0:49:07
4049000,-39682.77012014495,1:0:48:57
4050000,-39767.52911620692,1:0:48:47
4051000,-39492.91720205778,1:0:48:36
4052000,-39708.02257615066,1:0:48:26
4053000,-39911.97454331505,1:0:48:16
4054000,-39430.93351524303,1:0:48:06
4055000,-40036.3042451222,1:0:47:55
4056000,-39354.47906206497,1:0:47:45
4057000,-39914.094809241644,1:0:47:35
4058000,-40285.847723367115,1:0:47:25
4059000,-39258.46203954887,1:0:47:15
4060000,-40023.444842642144,1:0:47:05
4061000,-39689.39922781786,1:0:46:54
4062000,-40370.418736526175,1:0:46:44
4063000,-39469.59331059824,1:0:46:34
4064000,-39893.38338118716,1:0:46:24
4065000,-40872.90953290311,1:0:46:14
4066000,-39797.17992679563,1:0:46:04
4067000,-40236.7469861544,1:0:45:53
4068000,-40493.80159491007,1:0:45:43
4069000,-39712.40227920344,1:0:45:33
4070000,-40168.89526553324,1:0:45:23
4071000,-39350.60638262628,1:0:45:12
4072000,-40612.02399427502,1:0:45:02
4073000,-40857.00142363634,1:0:44:52
4074000,-40955.45142718505,1:0:44:42
4075000,-39826.524476681916,1:0:44:31
4076000,-40073.4756887865,1:0:44:21
4077000,-39667.33577995184,1:0:44:10
4078000,-40382.50742468011,1:0:44:00
4079000,-40035.88858499609,1:0:43:49
4080000,-40263.113939828545,1:0:43:39
4081000,-39410.39872798855,1:0:43:28
4082000,-39542.29715323399,1:0:43:18
4083000,-39334.86832169599,1:0:43:07
4084000,-39787.51131156424,1:0:42:57
4085000,-40481.95419060718,1:0:42:46
4086000,-39376.65445598586,1:0:42:36
4087000,-39917.59422861363,1:0:42:25
4088000,-40199.44082206304,1:0:42:15
4089000,-39993.77846633448,1:0:42:05
4090000,-39480.86518524863,1:0:41:54
4091000,-39759.058455670456,1:0:41:44
4092000,-40346.36343487013,1:0:41:34
4093000,-40797.58883355603,1:0:41:23
4094000,-40077.51580940887,1:0:41:13
4095000,-39800.26097005351,1:0:41:03
4096000,-39708.919815145084,1:0:40:52
4097000,-40388.39282145069,1:0:40:42
4098000,-39778.407375406874,1:0:40:32
4099000,-39649.395803142696,1:0:40:21
4100000,-40131.954018167016,1:0:40:11

System Time is: 2023-03-24 05:48:48.270874
Starting production...

4101000,-40211.277160678,1:0:40:02
4102000,-39787.29078242818,1:0:39:54
4103000,-39989.42834236842,1:0:39:45
4104000,-40341.066949603686,1:0:39:37
4105000,-39681.94036137728,1:0:39:28
4106000,-39568.22997917443,1:0:39:20
4107000,-39398.676961174635,1:0:39:11
4108000,-40243.120385196,1:0:39:03
4109000,-39796.13987281581,1:0:38:54
4110000,-39922.960865030196,1:0:38:46
4111000,-39906.64638027419,1:0:38:37
4112000,-40839.3554827575,1:0:38:29
4113000,-40366.038883081186,1:0:38:20
4114000,-40263.92437675697,1:0:38:11
4115000,-39828.599452277274,1:0:38:03
4116000,-40481.90617809653,1:0:37:54
4117000,-40494.622268442115,1:0:37:46
4118000,-39653.83884767304,1:0:37:37
4119000,-39946.21352469974,1:0:37:29
4120000,-40037.45390990365,1:0:37:20
4121000,-40060.7043696918,1:0:37:11
4122000,-39925.56448319688,1:0:37:03
4123000,-39640.67821069859,1:0:36:54
4124000,-39584.6277414608,1:0:36:46
4125000,-39645.02209274446,1:0:36:37
4126000,-39405.506582691036,1:0:36:28
4127000,-39821.13323875427,1:0:36:20
4128000,-39968.33363611836,1:0:36:11
4129000,-40008.27705073178,1:0:36:03
4130000,-40302.72120252224,1:0:35:54
4131000,-40086.32402285567,1:0:35:46
4132000,-39628.54146888647,1:0:35:37
4133000,-39221.91470542665,1:0:35:28
4134000,-39293.95989998099,1:0:35:20
4135000,-40138.24351389119,1:0:35:11
4136000,-39733.539698878056,1:0:35:03
4137000,-39921.890979784344,1:0:34:54
4138000,-40501.10605185271,1:0:34:46
4139000,-39667.637933845705,1:0:34:38
4140000,-39822.16572800619,1:0:34:29
4141000,-39809.473282660154,1:0:34:20
4142000,-39305.467852891714,1:0:34:12
4143000,-39859.061660523745,1:0:34:04
4144000,-39991.80832924525,1:0:33:55
4145000,-40138.87030985067,1:0:33:46
4146000,-39947.72726482946,1:0:33:38
4147000,-39656.35023723761,1:0:33:30
4148000,-39682.36502980905,1:0:33:21
4149000,-40440.784125347294,1:0:33:13
4150000,-40395.096345564045,1:0:33:04
4151000,-40005.75874079797,1:0:32:56
4152000,-39701.49523616754,1:0:32:47
4153000,-39762.584473562805,1:0:32:38
4154000,-40100.65464845545,1:0:32:30
4155000,-39461.0938910446,1:0:32:21
4156000,-39649.12288750557,1:0:32:13
4157000,-39290.1088578547,1:0:32:04
4158000,-39991.32253304441,1:0:31:55
4159000,-39753.069394498176,1:0:31:47
4160000,-39879.43775598124,1:0:31:38
4161000,-39284.3255887737,1:0:31:30
4162000,-38957.27500018361,1:0:31:21
4163000,-39008.14914768097,1:0:31:13
4164000,-39216.035954722116,1:0:31:04
4165000,-38971.62255661006,1:0:30:56
4166000,-39588.92954627417,1:0:30:47
4167000,-39080.959016934095,1:0:30:38
4168000,-39612.75851058638,1:0:30:30
4169000,-40019.83785394275,1:0:30:21
4170000,-39533.80762541824,1:0:30:13
4171000,-39947.9603469773,1:0:30:04
4172000,-40089.35509959044,1:0:29:56
4173000,-40607.32991994125,1:0:29:47
4174000,-39889.34732202776,1:0:29:39
4175000,-40186.65244177938,1:0:29:30
4176000,-40108.400825601086,1:0:29:21
4177000,-39819.35312833108,1:0:29:13
4178000,-39543.48854089815,1:0:29:04
4179000,-39975.63478113826,1:0:28:56
4180000,-40411.866414859796,1:0:28:47
4181000,-39921.05851978391,1:0:28:39
4182000,-39899.352640493846,1:0:28:30
4183000,-39723.11089441397,1:0:28:22
4184000,-40153.275297591856,1:0:28:14
4185000,-39836.92532135169,1:0:28:05
4186000,-40100.76837453095,1:0:27:57
4187000,-39981.33859176938,1:0:27:48
4188000,-39425.63301604489,1:0:27:40
4189000,-39370.29424845213,1:0:27:32
4190000,-40677.10678655052,1:0:27:24
4191000,-39800.97382757596,1:0:27:15
4192000,-40313.58267037484,1:0:27:07
4193000,-40252.520881260934,1:0:26:59
4194000,-39929.75702145626,1:0:26:50
4195000,-39940.66258162285,1:0:26:42
4196000,-39458.040577722895,1:0:26:33
4197000,-39829.69647016325,1:0:26:25
4198000,-39794.19619311587,1:0:26:16
4199000,-39678.519106315245,1:0:26:08
4200000,-39672.577632718414,1:0:25:59
4201000,-39491.96757037693,1:0:25:50
4202000,-39997.15830398984,1:0:25:42
4203000,-39272.183708945595,1:0:25:33
4204000,-40026.67500193133,1:0:25:24
4205000,-39946.4284152115,1:0:25:16
4206000,-40311.572660932856,1:0:25:07
4207000,-38933.92875593862,1:0:24:58
4208000,-39267.13747526228,1:0:24:50
4209000,-40095.9844886568,1:0:24:41
4210000,-39484.24428005291,1:0:24:32
4211000,-39843.72223108104,1:0:24:24
4212000,-40276.63763603025,1:0:24:15
4213000,-40451.9893015167,1:0:24:06
4214000,-39520.41383975415,1:0:23:58
4215000,-39576.503940219525,1:0:23:49
4216000,-39147.50946175078,1:0:23:41
4217000,-39976.12436213351,1:0:23:32
4218000,-40156.505363648976,1:0:23:23
4219000,-39211.96957645574,1:0:23:15
4220000,-40049.74354213994,1:0:23:06
4221000,-39334.261225955466,1:0:22:58
4222000,-39471.18402159705,1:0:22:49
4223000,-39186.48261913011,1:0:22:41
4224000,-39241.7890001701,1:0:22:32
4225000,-39825.12568888771,1:0:22:23
4226000,-39679.61432248294,1:0:22:15
4227000,-40042.50244299873,1:0:22:06
4228000,-40034.90640132605,1:0:21:58
4229000,-39352.98522436781,1:0:21:49
4230000,-40110.40426986705,1:0:21:41
4231000,-39144.78987320629,1:0:21:32
4232000,-39580.46672029199,1:0:21:24
4233000,-39366.567259763644,1:0:21:15
4234000,-39908.200425930234,1:0:21:07
4235000,-40359.909650315145,1:0:20:58
4236000,-39815.87453900123,1:0:20:49
4237000,-40862.02981685553,1:0:20:41
4238000,-39264.3033478785,1:0:20:32
4239000,-39915.90391443462,1:0:20:24
4240000,-39524.515375662384,1:0:20:15
4241000,-40723.836108662144,1:0:20:07
4242000,-40253.524537815945,1:0:19:58
4243000,-40104.98038272025,1:0:19:50
4244000,-39542.97533709201,1:0:19:41
4245000,-39995.40331786746,1:0:19:32
4246000,-39949.125139688374,1:0:19:24
4247000,-39680.752348747556,1:0:19:16
4248000,-39747.58128457732,1:0:19:07
4249000,-39978.49029157081,1:0:18:59
4250000,-39870.32000907201,1:0:18:50
4251000,-39936.065094514575,1:0:18:42
4252000,-40387.11312833194,1:0:18:33
4253000,-40068.749918080764,1:0:18:25
4254000,-39536.58678127652,1:0:18:16
4255000,-40089.98128843105,1:0:18:08
4256000,-39519.5754090985,1:0:17:59
4257000,-39807.784789319034,1:0:17:51
4258000,-40400.39723509204,1:0:17:42
4259000,-40078.89375627126,1:0:17:34
4260000,-40499.08639426566,1:0:17:25
4261000,-39534.26129286649,1:0:17:17
4262000,-40169.52935882736,1:0:17:08
4263000,-39737.24563459611,1:0:17:00
4264000,-39541.39299491505,1:0:16:51
4265000,-40033.98895942108,1:0:16:43
4266000,-39743.80865447472,1:0:16:34
4267000,-39407.18389223776,1:0:16:26
4268000,-40125.56808912638,1:0:16:17
4269000,-40177.71414161027,1:0:16:09
4270000,-40430.978749265254,1:0:16:00
4271000,-39598.28136318614,1:0:15:52
4272000,-41064.80384771782,1:0:15:43
4273000,-39751.16284002083,1:0:15:35
4274000,-40187.06818384094,1:0:15:26
4275000,-39643.395523664265,1:0:15:17
4276000,-40563.72049247657,1:0:15:09
4277000,-39835.231171539446,1:0:15:00
4278000,-39694.248784054864,1:0:14:52
4279000,-40084.83291466479,1:0:14:43
4280000,-40041.064836874866,1:0:14:35
4281000,-39558.69291277842,1:0:14:26
4282000,-39367.64329189186,1:0:14:18
4283000,-39832.89249771679,1:0:14:09
