r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
5.64425,-0.12869,0.00542,-60.43237699291089,0.03533432616061587,60.30368699291089,0.035747601391209215,-59.86639107349538,0.0353044402966345,-0.5659859194155094,0.00145296268574
5.71525,-0.13891,0.00535,-59.93778575489686,0.03414805996918636,59.798875754896855,0.03456461340242572,-59.38992347200554,0.0341194732848866,-0.5478622828913156,0.0013969761705404
5.78625,-0.147,0.00527,-59.54357087796576,0.033291810700975484,59.396570877965765,0.03370634301952061,-59.01621253378717,0.0332641118664465,-0.5273583441785965,0.0013577634131612
5.85724,-0.14798,0.00514,-58.96846573694818,0.03235881860984084,58.820485736948186,0.032764504296945836,-58.46183146089331,0.0323319178653659,-0.5066342760548729,0.0013191773845148
5.92824,-0.15437,0.00508,-58.399803575913616,0.031205831943572754,58.245433575913616,0.031616615051116806,-57.91632748336056,0.0311810697886165,-0.4834760925530579,0.001242913564144
5.99924,-0.15119,0.00498,-57.78128882450842,0.030248940455424138,57.63009882450842,0.030656138026108164,-57.32135879461259,0.0302249211707513,-0.4599300298958269,0.0012052132166819
6.07023,-0.15026,0.00495,-57.07945251368017,0.029294830546639807,56.929192513680164,0.029710092506694433,-56.64475597178047,0.029272622993525,-0.434696541899694,0.0011404559769198
6.14123,-0.15211,0.00483,-56.40391491292472,0.02813148746322166,56.25180491292472,0.028543116278595043,-55.99331223899444,0.0281109470656942,-0.410602673930281,0.0010748218285539
6.21223,-0.1499,0.00482,-55.7344570844196,0.02725903456500649,55.5845570844196,0.027681895986659197,-55.348355661342126,0.027240294489534,-0.3861014230774771,0.0010106045416889
6.28323,-0.14916,0.00472,-54.983880753615836,0.02612736127767976,54.834720753615834,0.026550280739276556,-54.62250854971948,0.0261101455794515,-0.3613722038963601,0.000948317011473
6.35422,-0.1507,0.00463,-54.24307371633604,0.025009469930852662,54.09237371633604,0.025434435048221994,-53.90577566846758,0.0249937733083027,-0.3372980478684648,0.0008859356835566
6.42522,-0.14358,0.00473,-53.491075946111465,0.024325146822419406,53.347495946111465,0.0247807519646249,-53.17513923521808,0.0243106388348391,-0.3159367108933796,0.0008400043894373
6.49622,-0.1452,0.00469,-52.75548308838173,0.023250973965173893,52.61028308838173,0.02371927255059046,-52.4604683912853,0.0232376915826335,-0.2950146970964273,0.000785799108932
6.56721,-0.13666,0.00465,-52.03533136071278,0.022595734914867348,51.89867136071278,0.023069237879543295,-51.76008286456137,0.0225837841450484,-0.2752484961514129,0.0007347993146539
6.63821,-0.12963,0.00465,-51.39593358437862,0.02180091443134045,51.26630358437862,0.02229130705101494,-51.13693262501141,0.0217897381356696,-0.2590009593672092,0.0006979842559644
6.70921,-0.12811,0.00462,-50.71465017680521,0.021102018748485853,50.58654017680521,0.02160184240432858,-50.47159059857531,0.0210917125983899,-0.243059578229898,0.0006594353102233
6.7802,-0.12409,0.00453,-50.031216906833706,0.020454875118211816,49.9071269068337,0.02095048486555003,-49.80435553731324,0.020445524374823,-0.2268613695204658,0.0006184247247317
6.8512,-0.1155,0.00454,-49.40164668724977,0.019868903546075727,49.286146687249776,0.020380994286914967,-49.18815847735231,0.0198601528557198,-0.213488209897461,0.0005896241775108
6.9222,-0.1117,0.00446,-48.735331609750055,0.019256010799902377,48.623631609750056,0.01976576717271447,-48.5349789606533,0.019247921670367,-0.2003526490967582,0.0005580889690483
6.99319,-0.10468,0.00451,-48.17081080484304,0.018697202208126616,48.06613080484304,0.01923344665970129,-47.98134204786614,0.0186896573908316,-0.189468756976901,0.0005311092400895
7.06419,-0.09182,0.00445,-47.535361170702934,0.018344861451009706,47.443541170702936,0.018876875844713866,-47.35765400862545,0.0183378545714143,-0.1777071620774817,0.0005069826174551
7.13519,-0.08815,0.0044,-46.94623847626664,0.01775535119545751,46.858088476266644,0.018292416354162577,-46.778606240835664,0.0177487404772938,-0.1676322354309811,0.0004844662462
7.20618,-0.08343,0.00444,-46.40386036861393,0.017379846504555135,46.32043036861393,0.017938022871038416,-46.245615342147495,0.0173737193692885,-0.1582450264664319,0.0004614540054079
7.27718,-0.08278,0.00437,-45.85128102045615,0.01685972380544352,45.76850102045615,0.01741686501055339,-45.702362153773805,0.0168541122147303,-0.1489188666823419,0.0004349577555554
7.34818,-0.0782,0.00439,-45.35988828607949,0.016408569570905005,45.281688286079486,0.01698567794829602,-45.220297313502215,0.0164035186181464,-0.1395909725772716,0.0004071023303225
7.41918,-0.07426,0.00428,-44.80203038898451,0.01604412980068984,44.72777038898451,0.016605195002208913,-44.67096059323006,0.0160395525507765,-0.1310697957544463,0.0003832166910026
7.49017,-0.07678,0.00421,-44.33944352846221,0.01560251690635421,44.26266352846221,0.016160527027701446,-44.216144740264106,0.0155984990855278,-0.1232987881981032,0.0003540622711577
7.56117,-0.07518,0.0042,-43.87698532948003,0.015189158101895615,43.801805329480025,0.015759140961498542,-43.76177015155861,0.0151857125348786,-0.1152151779214189,0.0003235098953852
7.63217,-0.07275,0.00417,-43.44679356641228,0.014870393751804713,43.37404356641228,0.015444012119061311,-43.3384338366708,0.0148673882791984,-0.1083597297414823,0.0002989583403532
7.70316,-0.07497,0.00412,-43.00609615576794,0.01449618000224887,42.93112615576794,0.015070289800053616,-42.904381300830295,0.0144936322721876,-0.1017148549376481,0.0002717686814226
7.77416,-0.07752,0.00409,-42.600099839946786,0.014110600451473896,42.522579839946786,0.014691396975820076,-42.50482185973518,0.0141084835073171,-0.0952779802116028,0.0002444140439842
7.84516,-0.07976,0.00405,-42.21242468303594,0.013658188249532171,42.13266468303594,0.014246003167894448,-42.12319406639215,0.0136563889147807,-0.0892306166437903,0.0002216936352571
7.91615,-0.07907,0.00398,-41.84687320842998,0.013359689566646696,41.76780320842998,0.013939932041339677,-41.762427296448855,0.0133581534660304,-0.0844459119811245,0.000202586512751
7.98715,-0.07902,0.00397,-41.4971544209937,0.01299098201781251,41.4181344209937,0.013584053658136367,-41.41762153092191,0.012989661551063,-0.0795328900717926,0.0001852203443566
8.05815,-0.08189,0.00388,-41.1476327043844,0.01264229923481312,41.0657427043844,0.013224300735485275,-41.07256622400185,0.0126411784842659,-0.0750664803825545,0.0001683344037601
8.12914,-0.08195,0.00389,-40.810096397841335,0.012313811321051076,40.728146397841336,0.0129136381105576,-40.73955278888972,0.0123128700868779,-0.070543608951619,0.0001522480676824
8.20014,-0.0827,0.0038,-40.52537412054486,0.01201034900885396,40.44267412054486,0.012597161716612171,-40.45820198716584,0.0120095273813819,-0.0671721333790153,0.0001404827046923
8.27114,-0.08673,0.00379,-40.21669494408939,0.01166552205570584,40.12996494408939,0.012265745180467406,-40.15318707773248,0.0116648290226047,-0.0635078663569058,0.0001271562250089
8.34213,-0.08611,0.00371,-39.90633608504203,0.011339177235736303,39.82022608504203,0.011930676442827555,-39.84601342703375,0.0113385538069193,-0.0603226580082729,0.0001189031161754
8.41313,-0.08711,0.00374,-39.604906317618614,0.011044921497674576,39.51779631761861,0.011660955830882561,-39.54769008915397,0.0110443791597811,-0.0572162284646484,0.0001094525686629
8.48413,-0.08313,0.00372,-39.3061440963668,0.010795320768485106,39.2230140963668,0.01141829017386079,-39.25179038147351,0.010794841094082,-0.0543537148932859,0.0001017656523803
8.55513,-0.0821,0.00367,-39.0020609459494,0.010519809810193438,38.919960945949406,0.01114160214882232,-38.95038955947099,0.0105193830832079,-0.0516713864784078,9.475226309455224e-05
8.62612,-0.07954,0.00363,-38.72942756694456,0.010273585929071823,38.64988756694456,0.010896029911946027,-38.68015623007226,0.0102732004489932,-0.0492713368723026,8.89964989674476e-05
8.69712,-0.0775,0.00362,-38.416778956416294,0.010052451584908953,38.339278956416294,0.010684389681537197,-38.36989842208417,0.0100521089377379,-0.0468805343321263,8.299861919535926e-05
8.76812,-0.07799,0.0036,-38.12786042239839,0.009791384550041683,38.04987042239839,0.010432219869557724,-38.08343608510014,0.0097910819952039,-0.0444243372982504,7.697252749501965e-05
8.83911,-0.07107,0.00356,-37.81833601807527,0.009571428034739921,37.74726601807527,0.01021204360665412,-37.77610237725636,0.0095711517636708,-0.042233640818914,7.272235548054776e-05
8.91011,-0.06975,0.00357,-37.530699791568146,0.00934205462154325,37.46094979156815,0.010000944183020801,-37.490467169575375,0.0093418050049734,-0.040232621992769,6.829202699827395e-05
8.98111,-0.06267,0.00358,-37.23973924108248,0.009209164006501477,37.177069241082485,0.009880541569096419,-37.20141219266795,0.0092089392359261,-0.0383270484145299,6.434164796756053e-05
9.0521,-0.05603,0.00356,-36.959394198025464,0.009009143167546793,36.903364198025464,0.009687015051777046,-36.92283783008219,0.0090089370024151,-0.0365563679432759,6.094833772241622e-05
9.1231,-0.05404,0.00355,-36.66237819569537,0.008793095049279857,36.60833819569537,0.009482669484152126,-36.6276529261647,0.0087929075845157,-0.0347252695306672,5.741738270058961e-05
9.1941,-0.04989,0.00353,-36.38246433115068,0.008626258884737397,36.33257433115068,0.009320581652799942,-36.34953182104845,0.0086260913387075,-0.0329325101022291,5.37639543405999e-05
9.26509,-0.04684,0.00347,-36.078829883861616,0.008418099309740362,36.03198988386161,0.009105234537816758,-36.04744726839756,0.0084179449375191,-0.0313826154640526,5.098056048814612e-05
9.33609,-0.03852,0.00347,-35.792661922428586,0.008230783059559169,35.75414192242859,0.008932339546475277,-35.76284940155019,0.008230640932392,-0.0298125208783934,4.836957266239207e-05
9.40709,-0.0358,0.00345,-35.50754161176569,0.008056596437018232,35.47174161176569,0.008764202539248787,-35.479220522936544,0.0080564677758225,-0.028321088829143,4.553159461911533e-05
9.47809,-0.03604,0.00345,-35.24286356593798,0.007863224094009446,35.20682356593798,0.00858678013883031,-35.215870734560724,0.0078631065642926,-0.0269928313772544,4.2991989827148125e-05
9.54908,-0.0324,0.00337,-34.933198507240775,0.007675552190927659,34.90079850724077,0.008382780054114171,-34.90757108894109,0.0076754452549709,-0.0256274182996818,4.0516337434156425e-05
9.62008,-0.02893,0.00342,-34.679391614723784,0.007527658920953093,34.65046161472378,0.008268134543547577,-34.65494353992603,0.0075275613287499,-0.0244480747977543,3.833108547538397e-05
9.69108,-0.0253,0.00338,-34.39305094930929,0.007364714803024875,34.36775094930929,0.008103297114748647,-34.36982542351832,0.0073646267278075,-0.0232255257909693,3.601791161531786e-05
9.76207,-0.0256,0.00339,-34.138010194492615,0.007205026926059535,34.11241019449262,0.007962695084281636,-34.115922055448024,0.0072049475111254,-0.0220881390445901,3.382849643157651e-05
9.83307,-0.02416,0.00334,-33.88235681747092,0.007043763536852415,33.85819681747092,0.00779552466246446,-33.861297536753206,0.0070436910703088,-0.0210592807177183,3.195104292051787e-05
9.90407,-0.02199,0.00335,-33.631007180536805,0.00689985700083348,33.6090171805368,0.007670106037855721,-33.610943667004285,0.0068997917558784,-0.020063513532523,3.0005957129195743e-05
9.97506,-0.02698,0.00331,-33.36802608459497,0.0067263139443533276,33.34104608459497,0.007496625859545214,-33.34889801850859,0.0067262551148928,-0.0191280660863825,2.8131963679515543e-05
10.04606,-0.02466,0.0033,-33.1344802324632,0.0066197104236488755,33.1098202324632,0.007396659116990966,-33.1162756199472,0.0066196577783149,-0.018204612515992,2.640058636901297e-05
10.11706,-0.02241,0.00323,-32.89395464373034,0.006478475323057627,32.87154464373034,0.007239029113870631,-32.87661446160478,0.0064784276780946,-0.0173401821255615,2.4846149891471436e-05
10.18805,-0.02393,0.00324,-32.66814119451437,0.006357300278973884,32.64421119451437,0.007135325278993343,-32.651568590168274,0.0063572577176348,-0.0165726043460977,2.3262601191218565e-05
10.25905,-0.02567,0.00325,-32.4265043801992,0.00620814920386605,32.4008343801992,0.007007397272701376,-32.41075629246493,0.0062081113698689,-0.0157480877342696,2.167387291559513e-05
10.33005,-0.02444,0.00322,-32.193305365467324,0.006093950063593431,32.168865365467326,0.006892360073122296,-32.17828874365776,0.0060939162700912,-0.0150166218095655,2.0294597511204217e-05
10.40104,-0.02459,0.00319,-31.97783664023264,0.0059570755139495505,31.95324664023264,0.006757429147160723,-31.963445350764133,0.0059570448540466,-0.0143912894685045,1.911245076443689e-05
10.47204,-0.02534,0.00319,-31.763536174658284,0.0058698441693272214,31.738196174658285,0.006680656447699191,-31.74980703324888,0.0058698170913603,-0.0137291414094022,1.7829362279131866e-05
10.54304,-0.02483,0.00313,-31.533993267734047,0.005753377779679783,31.509163267734046,0.006549676013034009,-31.520905062016656,0.0057533537492331,-0.0130882057173918,1.6628646923243718e-05
10.61404,-0.02296,0.00315,-31.320967527052645,0.005655409056895227,31.298007527052643,0.006473496087958389,-31.30842244543621,0.0056553873387461,-0.0125450816164333,1.567321163209485e-05
10.68503,-0.02509,0.00312,-31.121540127200916,0.005536719734181499,31.096450127200917,0.006355286414857701,-31.109559671417664,0.0055367004984272,-0.0119804557832534,1.4594711057504351e-05
10.75603,-0.02464,0.0031,-30.899027978960863,0.0054208978746633,30.87438797896086,0.006244688444392489,-30.88755856109897,0.0054208802555028,-0.011469417861892,1.3821108095276804e-05
10.82703,-0.0201,0.00309,-30.698787411955717,0.005332405902230505,30.678687411955718,0.006163006791018709,-30.687802307896675,0.0053323900924401,-0.0109851040590405,1.2984921616433503e-05
10.89802,-0.01769,0.00308,-30.510294724801508,0.005234065750469601,30.492604724801506,0.006073042423714732,-30.49976090876645,0.005234051410804,-0.0105338160350587,1.2251910037162186e-05
10.96902,-0.01502,0.00305,-30.304220348344735,0.005151284656589593,30.289200348344735,0.005986504289918731,-30.29412571043991,0.0051512717293136,-0.010094637904826,1.1540536809213894e-05
11.04002,-0.01571,0.00303,-30.102412204875318,0.005052041683813573,30.08670220487532,0.005891012236873208,-30.09274541387537,0.0050520300586941,-0.0096667909999485,1.083794450856274e-05
11.11101,-0.01277,0.00299,-29.91460937038803,0.004967363897358849,29.90183937038803,0.005797827531824666,-29.905319430442976,0.0049673532952351,-0.0092899399450536,1.026299669164792e-05
11.18201,-0.01362,0.00301,-29.717855587204944,0.004865985112750092,29.704235587204945,0.005721705263075469,-29.70894214970844,0.0048659754900256,-0.0089134374965023,9.677188416625656e-06
11.25301,-0.01283,0.003,-29.52942095003597,0.004771616176678262,29.51659095003597,0.005636339320652871,-29.520872279643672,0.0047716074296757,-0.0085486703922979,9.13644358203205e-06
11.324,-0.00759,0.00296,-29.345376730558264,0.004710654422048854,29.337786730558264,0.005563440040475715,-29.337155988114727,0.0047106464691049,-0.0082207424435366,8.65604285867194e-06
11.395,-0.00752,0.00295,-29.158370465249227,0.004594940802505401,29.150850465249228,0.005460401173771849,-29.15047245038521,0.0045949334425803,-0.0078980148640187,8.224158688222296e-06
11.466,-0.01017,0.00294,-28.96755360693388,0.004503782799474166,28.95738360693388,0.005378443966877349,-28.95996305107793,0.0045037760544412,-0.0075905558559474,7.79463157675302e-06
11.537,-0.00678,0.00292,-28.792532619308453,0.004432747703680281,28.785752619308454,0.0053080742463235,-28.78521817838568,0.0044327414658172,-0.0073144409227725,7.4365117882621955e-06
11.60799,-0.00638,0.00291,-28.614107908971913,0.0043469658307304275,28.607727908971913,0.005231081335014575,-28.60708846483412,0.0043469601742667,-0.0070194441377932,7.012622697735704e-06
11.67899,-0.00694,0.00284,-28.44516012524579,0.004258750465900534,28.43822012524579,0.0051188431828693495,-28.43839087947037,0.0042587452521969,-0.0067692457754188,6.663910141567809e-06
11.74999,-0.00891,0.00285,-28.274873788882697,0.004174654233685029,28.265963788882697,0.00505472432194124,-28.26835579287761,0.0041746494355064,-0.0065179960050881,6.329411539126883e-06
11.82098,-0.00477,0.00282,-28.097533532748468,0.004107149637573248,28.092763532748467,0.004982075686440147,-28.091279183397543,0.004107145243956,-0.0062543493509265,6.0075342418004365e-06
11.89198,-0.0045,0.00281,-27.93550641710424,0.004027836029824146,27.93100641710424,0.004911167181347987,-27.929456577644903,0.00402783192559,-0.0060498394593372,5.749986737518267e-06
11.96298,-0.0057,0.00279,-27.769046350563897,0.003946746092501576,27.763346350563896,0.004833311982344659,-27.76322663716727,0.0039467423399599,-0.0058197133966265,5.442485122317381e-06
12.03397,-0.00759,0.00279,-27.604076811339542,0.0038712710500281872,27.596486811339542,0.004771880084703129,-27.598473250649175,0.003871267595046,-0.0056035606903688,5.172072418450941e-06
12.10497,-0.00106,0.00275,-27.451707495207568,0.0038269312194619738,27.45064749520757,0.004712526133454615,-27.4462989966392,0.0038269280140757,-0.0054084985683695,4.953137927524586e-06
12.17597,-0.0055,0.00274,-27.287463349570313,0.003741652083334627,27.28196334957031,0.004637624425578504,-27.282253216931117,0.0037416491346741,-0.0052101326391945,4.697415769476155e-06
12.24696,-0.00425,0.00271,-27.132628836647157,0.003683089046051111,27.12837883664716,0.004572662782355777,-27.127611702253716,0.0036830863259084,-0.0050171343934402,4.476276158414702e-06
12.31796,-0.00304,0.00273,-26.97748807934272,0.0036212165681294667,26.97444807934272,0.004534987258338809,-26.97264715821596,0.0036212140561491,-0.0048409211267605,4.265306968467023e-06
12.38896,-0.00061,0.00274,-26.83223365162361,0.003570017320354328,26.83162365162361,0.0045002915091835885,-26.827555864370133,0.0035700149724638,-0.0046777872534764,4.094388133895231e-06
12.45995,-0.00533,0.00269,-26.67638133758718,0.0034785032292707243,26.67105133758718,0.004397281514304817,-26.671867430593004,0.0034785010407545,-0.0045139069941768,3.901988815712391e-06
12.53095,-0.00365,0.00272,-26.53539748843238,0.0034321858020505656,26.53174748843238,0.004379303526794813,-26.53104048871789,0.003432183790075,-0.0043569997144915,3.716307830921194e-06
12.60195,-0.00569,0.00269,-26.3804659231573,0.003373485827200238,26.374775923157298,0.004314684997345794,-26.376261805053183,0.0033734839672859,-0.0042041181041181,3.5424265495884823e-06
12.67295,-0.00171,0.00267,-26.2411630907717,0.003324369909145039,26.2394530907717,0.004263840439419491,-26.237102751600293,0.0033243681728697,-0.0040603391714082,3.3976521256243225e-06
12.74394,-0.00268,0.00268,-26.08374992758584,0.0032673258130641466,26.081069927585837,0.004225851153166103,-26.07983587265641,0.0032673242144001,-0.0039140549294291,3.232137072674156e-06
12.81494,-0.0026,0.00264,-25.943124008212983,0.003211691298468129,25.940524008212982,0.00415747050460444,-25.93934607995069,0.0032116898223811,-0.0037779282622945,3.0791994992427237e-06
12.88594,-0.00246,0.00262,-25.804787153599385,0.003163364924443615,25.802327153599386,0.00410746608570298,-25.801139165761253,0.0031633635535762,-0.0036479878381338,2.945013737533532e-06
12.95693,-0.00059,0.00261,-25.66238087418889,0.0031107988883614583,25.661790874188892,0.004060685868647177,-25.65885002833296,0.0031107975960768,-0.0035308458559322,2.835502369173008e-06
13.02793,-0.00129,0.00258,-25.51851679344326,0.003065058098387666,25.51722679344326,0.004006367575059959,-25.515114313617367,0.0030650569178909,-0.0034024798258944,2.690089394697662e-06
13.09893,0.00181,0.00257,-25.383311956685535,0.003013999059982075,25.385121956685534,0.003960945636280916,-25.38002241569836,0.0030139979530874,-0.0032895409871747,2.583090745214157e-06
13.16992,0.00203,0.00252,-25.246837477787214,0.0029673028664017084,25.248867477787215,0.003892979103585812,-25.243659247768367,0.0029673018411197,-0.0031782300188472,2.466707002640305e-06
13.24092,-0.00204,0.00257,-25.104173997753335,0.002907904717927133,25.102133997753334,0.0038808259235042835,-25.1011098144877,0.0029079037777325,-0.003064183265635,2.3383737803656253e-06
