r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
4.58283,-82.98748775405636,27.85106566736428,0.030844125161126345,-0.5483325909479078,0.2599053516224285,0.002979608188539831,-76.29610208027326,20.11904920860165,0.026215326713428022,-4.452511914602904,1.4950122183037577,0.0071461794736278495
4.65388,-81.23683056330749,27.7330200788945,0.030910958270805013,-0.5664764754521964,0.2600160295492511,0.002993049827732914,-74.90271196899225,20.374690923849496,0.026494724044605754,-4.180615500430663,1.5419518147828244,0.007288686771909741
4.72493,-79.60011159584012,28.31351320789592,0.030671518400583075,-0.569327434628036,0.2503588053261965,0.0028841631991638615,-73.5650072532146,21.102209902990122,0.026479047896511225,-3.9838637472173306,1.671905652420743,0.007453225804210669
4.79598,-78.09852601757046,28.709463691826503,0.030120824241025416,-0.5630137024396409,0.25407437107854997,0.002833575192551174,-72.32400521741877,21.55383080222068,0.0260985600682896,-3.828436465048666,1.837110049072872,0.00761941973553992
4.86704,-76.59989654430194,29.856454482228415,0.029670386647171795,-0.5614620551378446,0.2254560807141232,0.0025783096009731623,-71.06681293527937,22.676897951637486,0.025858058410770216,-3.695794079315937,1.9949283963882405,0.007669512249486057
4.93809,-75.19479108290754,29.96141644224564,0.028689207250556664,-0.5488986813911324,0.2202256074200328,0.0024596385186076352,-69.89211088127026,22.854499957919966,0.025056663414356636,-3.574350041206527,2.2070341115542083,0.007786493047110459
5.00914,-73.91372125868077,29.84743333185328,0.027554748382542096,-0.5386819160031543,0.2030639353455644,0.00227279022794735,-68.81175702729516,22.867995848418673,0.02411887276837942,-3.471658912263743,2.398149782849015,0.007810540820516666
5.08019,-72.68229998587968,29.76421432555677,0.026466324021298053,-0.529842986915184,0.19062215582452974,0.002118034851669003,-67.77422577191001,22.88631948143945,0.02320782236563966,-3.3643951473218485,2.52877861852906,0.007714394053492716
5.15124,-71.50243287356818,28.753096375676275,0.02495176316715647,-0.5209082952601606,0.16780521573323107,0.0019061701191559152,-66.80647450360523,22.26355206530994,0.02195614839437925,-3.223375859082347,2.6358485560871134,0.00755473363561073
5.22229,-70.32147025219565,27.856505518865685,0.023688083980659094,-0.5127287829344936,0.1594604485434422,0.00179222737763871,-65.82094751430184,21.788733522857992,0.020949931643432996,-3.1032377366851986,2.679828106075493,0.007347169943145791
5.29335,-69.11462423283592,26.99042601919538,0.02247964844824939,-0.5023580180112711,0.14828801221744525,0.0016662404265184413,-64.81867558555354,21.236637227067227,0.019940108611974153,-2.9765326168766735,2.7115442251190434,0.007125133262903682
5.3644,-68.0636077403246,25.781098085017348,0.02129145167728499,-0.48615136009565507,0.13515351874085407,0.0015415877341837848,-63.9564339962371,20.421946510768702,0.018949734727734154,-2.8462990012484397,2.725363424244859,0.0069225608062840616
5.43545,-67.00618816412327,24.66096453815806,0.02020327879495397,-0.4688800572677017,0.12360101110781889,0.0014303023075963848,-63.103593066635774,19.692922563932957,0.018053936647919457,-2.6966143367870505,2.6800340049198907,0.006660195536920897
5.5065,-65.97211448029456,23.53263913244242,0.019161373197259857,-0.4523204558929073,0.11286993220492718,0.0013270290926829366,-62.26020847349206,18.98967002664986,0.01721274049112118,-2.5602033404062783,2.655298841507095,0.006436473936449554
5.57755,-64.99472044579059,22.106524834655442,0.018028561664985076,-0.43094633604846067,0.10744156473206741,0.0012568602861376629,-61.47274076807716,18.02876404762786,0.016281102816791126,-2.417462200429323,2.6169399217054305,0.006202941961942766
5.6486,-64.03357149109762,21.26596165048585,0.0173557441129978,-0.41145950650859076,0.09356586080593142,0.0011512229371386262,-60.69386737347554,17.526066621850045,0.01575589051676962,-2.280652696213827,2.5403190971880814,0.005998530367175767
5.71966,-63.1011677891273,20.093189322068223,0.01659802615049524,-0.3927494933845205,0.08639982409711144,0.0010883997553836461,-59.92195398916843,16.671459527703732,0.0151188520653099,-2.166755372592034,2.502044089334648,0.0058570574713760456
5.79071,-62.167275487942604,19.383374719806927,0.0160478982775268,-0.37467316946788015,0.07716164315952395,0.0010125213761180126,-59.164339647910715,16.268899091286,0.014702207562528338,-2.0346585305254767,2.3947524366760153,0.0056407100852705954
5.86176,-61.21698175897898,18.65587160546744,0.01563497269274869,-0.3569634236146599,0.0704738450052492,0.0009609556364505522,-58.372597551004354,15.774356130571858,0.014376897475768539,-1.9281149979689978,2.3323194273145265,0.005528195204479579
5.93281,-60.3110582180345,17.9315557141145,0.015234324476306406,-0.3399767366009603,0.06426353336629148,0.0009120035244546633,-57.61851104539041,15.332039603342034,0.014086859486980992,-1.8202385255555698,2.2404974992952007,0.005385009182678745
