r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
15.00969,-22.196720251033117,1.2000586314351616,0.001963747408856857,-0.0010403012268873587,2.247709047533778e-07,8.498737968956028e-07,-22.134503336825265,1.0924735708886155,0.001873656017388712,-0.05899220454121867,0.020122463541080535,0.00025428747365977396
15.081,-22.09369819452571,1.1822697656149566,0.001944218415395212,-0.0010076589581514426,2.0909001172052298e-07,8.176235729856098e-07,-22.03267595716994,1.0764490679512102,0.001855169107242871,-0.05843229423443987,0.019899148014950532,0.0002522342176672985
15.1523,-21.985212611032154,1.1568507662445462,0.001915706758709639,-0.0009727419232037686,1.932577499133964e-07,7.829946985104391e-07,-21.925570656422096,1.0535358582389946,0.001828163454847552,-0.057416185950308354,0.019478865407013924,0.00024858343821299495
15.22361,-21.882636905034996,1.1355553015288218,0.0018889981740880368,-0.0009400992354657897,1.7788659740700127e-07,7.476511532740305e-07,-21.824106263021115,1.0345120565331907,0.0018029976959874074,-0.05629316130005373,0.019066203662194005,0.00024477074371423863
15.29491,-21.77670941747603,1.1127592224679739,0.0018644597642273322,-0.0009087317678150889,1.6422442514575402e-07,7.162609749570152e-07,-21.719416640060977,1.0138130355256534,0.0017796366861534548,-0.05566834339767642,0.01874932736286625,0.00024201665846672546
15.36621,-21.67840815203477,1.0897848825319398,0.0018334592088918474,-0.0008782784116672202,1.5243231935500839e-07,6.857082765718105e-07,-21.62201240942784,0.9931258654168839,0.0017502617791303914,-0.0542345363352859,0.018348632555340954,0.0002379045315471859
15.43752,-21.57370253618068,1.0725450116597197,0.001815371970981204,-0.0008504529113534627,1.422079595909103e-07,6.610279373140708e-07,-21.51859378153326,0.977551714186692,0.001733116403898732,-0.05392806145337226,0.018141543530278494,0.00023609945233150854
15.50882,-21.47460025824624,1.0490026590580341,0.0017862878764427345,-0.0008206712577108379,1.305120295259036e-07,6.300694574561533e-07,-21.42049234569103,0.956295565812062,0.001705529466603392,-0.05237453369672341,0.017703006686107404,0.0002320527250649098
15.58013,-21.37777681457883,1.0336857016927328,0.0017667375475829067,-0.0007955267011912014,1.2131914475942845e-07,6.052606703683935e-07,-21.324649809007596,0.9424003986246068,0.0016869239923751548,-0.05187782766898675,0.017493809129086695,0.00022983701696182522
15.65143,-21.27870690916724,1.0137210913121792,0.0017435357489894653,-0.0007681407622874147,1.129785805355106e-07,5.820625695784096e-07,-21.226467939544786,0.9244555247321125,0.001665001489462629,-0.05054682130326565,0.017140833487027156,0.00022671882558903685
15.72274,-21.180931297100916,0.986955620049641,0.0017108862228912018,-0.0007437262549120896,1.0464070875373314e-07,5.570865243184154e-07,-21.129792298657968,0.9001520209962762,0.0016339179630042815,-0.04973861792837547,0.016794676985044586,0.00022318147557292992
15.79404,-21.08291627715093,0.9755998730751116,0.0016955477353842563,-0.0007199367620147274,9.720660506762543e-08,5.352073160530022e-07,-21.032786522883256,0.8899971673822129,0.0016194534377811866,-0.049196315930609136,0.016518103827863274,0.0002206247595362662
15.86535,-20.98947098200355,0.9547669601435573,0.0016686463970460958,-0.0006960175094268712,8.974686938122232e-08,5.115938066083725e-07,-20.940070357333457,0.8710158838121064,0.0015937810603898475,-0.047884494941688706,0.016158311014098047,0.00021707689740448218
15.93665,-20.888666788930617,0.938146180442414,0.0016506059704035738,-0.0006728469493547987,8.259747574204397e-08,4.897692807008212e-07,-20.840514510494092,0.8560657594060295,0.0015767459263239887,-0.0473651347371906,0.015841262296563484,0.00021448802328583714
16.00796,-20.795038248224742,0.9170745351668996,0.0016243885591693487,-0.000651419915063999,7.727792513962055e-08,4.715365171212598e-07,-20.747705107666107,0.8369075929609564,0.0015517664532891998,-0.046496267939555073,0.015598331484653763,0.00021184912645336043
16.07926,-20.700323127619622,0.9015729777644086,0.0016066031365184813,-0.0006315040883167561,7.19532905952569e-08,4.5387211074426763e-07,-20.654117955097224,0.8228068159843597,0.0015348187907122828,-0.046134325542245946,0.015340852531596175,0.00020957183441816746
16.15057,-20.605330888524296,0.8839343378391102,0.001582622752041928,-0.0006108389934005542,6.707942161597125e-08,4.359754725034784e-07,-20.560010130599505,0.8068856902109415,0.0015120752650039401,-0.04539316286542501,0.015046785595626647,0.00020648536166784486
16.22187,-20.51642768548469,0.8667938709048143,0.001562787833129873,-0.0005913876272160189,6.22801900818975e-08,4.189064720787962e-07,-20.471748121766762,0.7914670218674755,0.0014933393788188279,-0.04427799739650839,0.014747878601926768,0.00020384820075836733
16.29318,-20.424866489733898,0.8517622927139137,0.001540956892975374,-0.0005723538841108508,5.790439749195869e-08,4.0177883795345025e-07,-20.38098838599964,0.7778021805643199,0.0014725358031441186,-0.04335459918317281,0.014456106971135968,0.00020075065059980716
