Adding dependency `cuda/11.6.2-510.47.03` to your environment
Adding dependency `anaconda/2020.11:python3` to your environment
Adding package `openmm/20221108` to your environment

System Time is: 2023-03-23 19:35:35.370757
Creating the simulation system...
4.0*epsilon0*(frac^6)*((frac^6) - 1.0) + epsilon0;	                frac = sigma0/(r- bubble0 + sigma0*(2^(1/6)));	                r = min(bubble0,abs(periodicdistance(x, y, z, x0, y0, z0)));
4.0*epsilon1*(frac^6)*((frac^6) - 1.0) + epsilon1;	                frac = sigma1/(r- bubble1 + sigma1*(2^(1/6)));	                r = min(bubble1,abs(periodicdistance(x, y, z, x1, y1, z1)));
4.0*epsilon2*(frac^6)*((frac^6) - 1.0) + epsilon2;	                frac = sigma2/(r- bubble2 + sigma2*(2^(1/6)));	                r = min(bubble2,abs(periodicdistance(x, y, z, x2, y2, z2)));
4.0*epsilon3*(frac^6)*((frac^6) - 1.0) + epsilon3;	                frac = sigma3/(r- bubble3 + sigma3*(2^(1/6)));	                r = min(bubble3,abs(periodicdistance(x, y, z, x3, y3, z3)));
4.0*epsilon4*(frac^6)*((frac^6) - 1.0) + epsilon4;	                frac = sigma4/(r- bubble4 + sigma4*(2^(1/6)));	                r = min(bubble4,abs(periodicdistance(x, y, z, x4, y4, z4)));

System Time is: 2023-03-23 19:35:43.709568
The simulation system has been created. Preparing for simulation...
bubble radius: 0.0254 A

System Time is: 2023-03-23 19:35:44.489668
Starting equilibration...

#"Step","Total Energy (kJ/mole)","Time Remaining"
7665000,-39530.20432473028,15:47:56
7666000,-39941.8046164087,15:47:46
7667000,-40216.496633898554,15:47:37
7668000,-40066.34203943565,15:47:28
7669000,-39625.33402551443,15:47:18
7670000,-39959.721058841504,15:47:09
7671000,-39878.396459448675,15:46:59
7672000,-40060.76773457653,15:46:50
7673000,-40210.76561203198,15:46:40
7674000,-39441.88818895333,15:46:31
7675000,-39140.215561361605,15:46:21
7676000,-39188.56977897328,15:46:12
7677000,-38873.77983339239,15:46:02
7678000,-39634.76960095625,15:45:53
7679000,-39385.58762554598,15:45:44
7680000,-39396.81657475984,15:45:34
7681000,-39890.830318167646,15:45:25
7682000,-39699.814584013395,15:45:15
7683000,-39734.47901797188,15:45:06
7684000,-39693.485176090944,15:44:56
7685000,-40353.759323213584,15:44:47
7686000,-39630.649976410794,15:44:37
7687000,-40112.051911980096,15:44:28
7688000,-39737.503269785666,15:44:18
7689000,-40491.579934506066,15:44:09
7690000,-40245.294762737205,15:43:59
7691000,-40284.71315706038,15:43:50
7692000,-39855.677910985076,15:43:40
7693000,-39870.71539180014,15:43:31
7694000,-39792.443580506595,15:43:21
7695000,-40309.02960440672,15:43:12
7696000,-39770.43895191845,15:43:02
7697000,-40370.18355432244,15:42:53
7698000,-39706.37398831925,15:42:43
7699000,-39887.2004982766,15:42:34
7700000,-40229.15051223572,15:42:24

System Time is: 2023-03-24 14:47:34.356568
Starting production...

7701000,-39677.07628672462,15:42:16
7702000,-39758.132945733065,15:42:07
7703000,-39725.4301204137,15:41:58
7704000,-40574.11213695543,15:41:50
7705000,-40552.57268434356,15:41:41
7706000,-39784.286497516136,15:41:32
7707000,-40080.447914353994,15:41:23
7708000,-39404.28531681227,15:41:15
7709000,-39404.99499749582,15:41:06
7710000,-40087.15160051245,15:40:57
7711000,-40279.16198963663,15:40:48
7712000,-40203.929825625906,15:40:40
7713000,-40072.341395428884,15:40:31
7714000,-40128.54610210784,15:40:22
7715000,-40099.65236735552,15:40:14
7716000,-40085.36092434528,15:40:05
7717000,-40188.53935774057,15:39:56
7718000,-39592.97081670647,15:39:48
7719000,-39971.96210105209,15:39:39
7720000,-39592.790137810385,15:39:30
7721000,-39666.48214659935,15:39:22
7722000,-39816.80935887751,15:39:13
7723000,-39563.30517644739,15:39:04
7724000,-39899.68842560514,15:38:56
7725000,-38970.269808014855,15:38:47
7726000,-40120.676547675466,15:38:38
7727000,-39803.577078669034,15:38:30
7728000,-40626.40682014203,15:38:21
7729000,-40308.20334594873,15:38:12
7730000,-40073.75232938396,15:38:03
7731000,-40061.429417502324,15:37:55
7732000,-39933.64495901916,15:37:46
7733000,-39913.87295016831,15:37:37
7734000,-39814.67871652437,15:37:29
7735000,-40136.84237678934,15:37:20
7736000,-40204.095350199306,15:37:11
7737000,-39652.0470597769,15:37:03
7738000,-40078.31873756936,15:36:54
7739000,-39991.55829098402,15:36:45
7740000,-39325.38946303574,15:36:37
7741000,-40123.93332964447,15:36:28
7742000,-40204.674363490434,15:36:19
7743000,-40291.96591518054,15:36:11
7744000,-39928.4151271547,15:36:02
7745000,-39531.10843264575,15:35:53
7746000,-40316.7221241804,15:35:45
7747000,-40293.27482424972,15:35:36
7748000,-40296.15498088978,15:35:27
7749000,-39798.74421160409,15:35:18
7750000,-39761.574626113565,15:35:10
7751000,-40124.74446435697,15:35:01
7752000,-39011.96017141723,15:34:52
7753000,-39918.76827122773,15:34:44
7754000,-39954.60564417305,15:34:35
7755000,-40225.999526721076,15:34:26
7756000,-40241.14260838181,15:34:17
7757000,-39574.47511825022,15:34:09
7758000,-39851.97847246625,15:34:00
7759000,-40065.574332305696,15:33:52
7760000,-39098.61961690319,15:33:43
7761000,-39387.30702229924,15:33:34
7762000,-40175.09275798587,15:33:25
7763000,-40232.08651157645,15:33:17
7764000,-40334.6211329886,15:33:08
7765000,-39698.2407896375,15:32:59
7766000,-39263.32079620191,15:32:51
7767000,-39165.23518350102,15:32:42
7768000,-39819.55796830446,15:32:33
7769000,-39895.536962025086,15:32:25
7770000,-39660.4463338204,15:32:16
7771000,-39729.96155688063,15:32:07
7772000,-39687.058085854966,15:31:59
7773000,-39516.571586088234,15:31:50
7774000,-39766.855422228844,15:31:41
7775000,-39973.11191841283,15:31:33
7776000,-40203.34247809929,15:31:24
7777000,-39839.691584152504,15:31:15
7778000,-39930.282850937954,15:31:06
7779000,-39930.23769666749,15:30:58
7780000,-40118.05708161854,15:30:49
7781000,-40519.43377631258,15:30:40
7782000,-39725.192823446254,15:30:32
7783000,-40192.80959353042,15:30:23
7784000,-40038.93486792786,15:30:14
7785000,-39427.46959574783,15:30:06
7786000,-40066.82586237692,15:29:57
7787000,-39967.367195398336,15:29:48
7788000,-39286.752705698455,15:29:40
7789000,-39375.288093828596,15:29:31
7790000,-39693.602123397926,15:29:22
7791000,-39824.895245695836,15:29:13
7792000,-40139.086275953785,15:29:05
7793000,-40367.02197277194,15:28:56
7794000,-39713.95368393617,15:28:47
7795000,-40425.92038538538,15:28:39
7796000,-40381.505314401256,15:28:30
7797000,-39807.03275790695,15:28:21
7798000,-39691.2898407251,15:28:13
7799000,-40025.926478471025,15:28:04
7800000,-40306.53446800624,15:27:55
7801000,-40107.34561303852,15:27:47
7802000,-39916.86925055404,15:27:38
7803000,-40181.17132071643,15:27:29
7804000,-39197.44633059196,15:27:20
7805000,-40057.82461188962,15:27:12
7806000,-40389.177446588554,15:27:03
7807000,-39554.3003819953,15:26:54
7808000,-40199.54392947446,15:26:46
7809000,-39645.57442122174,15:26:37
7810000,-39895.42215577896,15:26:28
7811000,-39880.584730297516,15:26:20
7812000,-39279.93093879825,15:26:11
7813000,-39888.98273052399,15:26:02
7814000,-40230.2841564438,15:25:54
7815000,-39922.666483546156,15:25:45
7816000,-39376.32581823515,15:25:36
7817000,-39730.17967361898,15:25:28
7818000,-40153.3261449866,15:25:19
7819000,-39675.87888454502,15:25:10
7820000,-39525.73720385213,15:25:02
7821000,-39525.043151005666,15:24:53
7822000,-39872.179573515576,15:24:44
7823000,-39969.20449552211,15:24:35
7824000,-40160.310998408815,15:24:27
7825000,-40057.23570531055,15:24:18
7826000,-40352.50903394795,15:24:09
7827000,-40033.99534413862,15:24:01
7828000,-39815.43265028869,15:23:52
7829000,-39713.223217775725,15:23:43
7830000,-39361.52549173763,15:23:34
7831000,-39642.05995303145,15:23:26
7832000,-39740.363211794276,15:23:17
7833000,-40067.70190656339,15:23:08
7834000,-39675.59411353627,15:23:00
7835000,-39771.90341457268,15:22:51
7836000,-39445.18510390601,15:22:42
7837000,-39523.16590379086,15:22:34
7838000,-40012.14519777418,15:22:25
7839000,-39244.00731833826,15:22:16
7840000,-39844.788647893016,15:22:07
7841000,-39509.78327999781,15:21:59
7842000,-40105.16318809209,15:21:50
7843000,-39755.20537781392,15:21:41
7844000,-39958.966013049765,15:21:33
7845000,-39907.11307357416,15:21:24
7846000,-39505.040013228965,15:21:15
7847000,-39642.57604556377,15:21:06
7848000,-39945.799786524,15:20:58
7849000,-39968.537991491175,15:20:49
7850000,-39723.28913596207,15:20:40
7851000,-39528.80187639131,15:20:32
7852000,-39858.49091080963,15:20:23
7853000,-39547.90228167082,15:20:14
7854000,-39981.28275037455,15:20:05
7855000,-40007.24848060151,15:19:57
7856000,-39848.69645833022,15:19:48
7857000,-39704.74193452172,15:19:39
7858000,-40154.46226205747,15:19:31
7859000,-39585.7556123174,15:19:22
7860000,-39788.74646726999,15:19:13
7861000,-39834.69352417675,15:19:04
7862000,-39913.89215042429,15:18:56
7863000,-39617.80335733645,15:18:47
7864000,-39405.44058203767,15:18:38
7865000,-39353.436822347125,15:18:30
7866000,-39321.01706716182,15:18:21
7867000,-39911.20169390664,15:18:12
7868000,-40445.52638519944,15:18:04
7869000,-40226.71294665146,15:17:55
7870000,-39899.40753006023,15:17:46
7871000,-39517.96441448831,15:17:37
7872000,-39628.562738067325,15:17:29
7873000,-39316.80245678402,15:17:20
7874000,-40532.55851754028,15:17:11
7875000,-39915.05466026975,15:17:03
7876000,-40387.64737970647,15:16:54
7877000,-40093.96459294747,15:16:45
7878000,-39756.42853477447,15:16:37
7879000,-39689.57570775794,15:16:28
7880000,-40189.46780902636,15:16:19
7881000,-39536.58926035556,15:16:10
7882000,-39492.67049174808,15:16:02
7883000,-39777.804626564015,15:15:53
7884000,-39211.78485047736,15:15:44
7885000,-39978.292634733414,15:15:36
7886000,-40368.20045920468,15:15:27
7887000,-39475.454601239806,15:15:18
7888000,-40111.2926289768,15:15:10
7889000,-39678.35500185647,15:15:01
7890000,-40106.125060253114,15:14:52
7891000,-41126.06627859404,15:14:43
7892000,-39768.07954429127,15:14:35
7893000,-39469.977296825164,15:14:26
7894000,-39750.227541082175,15:14:17
7895000,-40946.885730190894,15:14:09
7896000,-39752.84241098497,15:14:00
7897000,-39351.01416053184,15:13:51
7898000,-40149.343884085676,15:13:42
7899000,-39935.92067945718,15:13:34
7900000,-39678.58008796958,15:13:25
7901000,-40028.79972636633,15:13:16
7902000,-40033.09713231935,15:13:08
7903000,-40400.39166194341,15:12:59
7904000,-39701.920439629655,15:12:50
7905000,-39405.68061857189,15:12:41
7906000,-40136.315227996405,15:12:33
7907000,-40178.234568620275,15:12:24
7908000,-40781.39125303696,15:12:15
7909000,-39726.887739231424,15:12:07
7910000,-40511.78819453925,15:11:58
7911000,-40174.568333164825,15:11:49
7912000,-40030.65679926265,15:11:40
7913000,-40081.10321691516,15:11:32
7914000,-40255.00022767784,15:11:23
7915000,-40226.16140460643,15:11:14
7916000,-39739.68529843308,15:11:05
7917000,-39834.5101952947,15:10:57
7918000,-40400.874963558635,15:10:48
7919000,-40793.75085066366,15:10:39
7920000,-40474.62087695564,15:10:31
7921000,-40428.81570898474,15:10:22
7922000,-40559.72765330845,15:10:13
7923000,-40443.17268806674,15:10:04
7924000,-39622.895108241515,15:09:56
7925000,-40014.94996644367,15:09:47
7926000,-40177.99471269727,15:09:38
7927000,-40043.351279317394,15:09:29
7928000,-39413.07526980604,15:09:21
7929000,-39827.85841269239,15:09:12
7930000,-39936.279169421876,15:09:03
7931000,-39841.2970667653,15:08:54
7932000,-39619.36198279141,15:08:46
7933000,-39401.13505402077,15:08:37
7934000,-40744.82959403994,15:08:28
7935000,-40112.08281322943,15:08:19
7936000,-40335.6690394895,15:08:11
7937000,-41182.7063134933,15:08:02
7938000,-40797.67931907941,15:07:53
7939000,-39607.37093611415,15:07:45
7940000,-40063.98342714114,15:07:36
7941000,-40110.30366324591,15:07:27
7942000,-39345.11172442706,15:07:18
7943000,-39998.58658618224,15:07:10
7944000,-39931.07591689682,15:07:01
7945000,-39700.81855369569,15:06:52
7946000,-39791.86231672542,15:06:43
7947000,-39581.89144146385,15:06:35
7948000,-39565.51610780052,15:06:26
7949000,-39930.64440172626,15:06:17
7950000,-39777.70916990796,15:06:08
7951000,-40005.025598422566,15:06:00
7952000,-40062.38474791741,15:05:51
7953000,-40132.03474796875,15:05:42
7954000,-40010.69058012261,15:05:34
7955000,-40201.93463093733,15:05:25
7956000,-40378.31101250455,15:05:16
7957000,-39569.195772019564,15:05:07
7958000,-39601.52592178562,15:04:59
7959000,-39856.243329213285,15:04:50
7960000,-39887.30506559929,15:04:41
7961000,-39881.21045264653,15:04:32
7962000,-40294.21745334807,15:04:24
7963000,-40325.27118856759,15:04:15
7964000,-40623.92217619114,15:04:06
7965000,-39726.59941101553,15:03:57
7966000,-39764.242032184164,15:03:49
7967000,-39748.95230829349,15:03:40
7968000,-39732.38993501298,15:03:31
7969000,-39545.71010623213,15:03:22
7970000,-39925.41992768684,15:03:14
7971000,-39637.785303970835,15:03:05
7972000,-40009.503436514045,15:02:56
7973000,-40407.13513321857,15:02:48
7974000,-39719.45376074985,15:02:39
7975000,-40056.81953393951,15:02:30
7976000,-39652.93970570397,15:02:21
7977000,-39271.68558426344,15:02:13
7978000,-39849.7412654154,15:02:04
7979000,-40043.777659862564,15:01:55
7980000,-39650.96350651222,15:01:46
7981000,-39872.583386500686,15:01:38
7982000,-40035.56827588898,15:01:29
7983000,-40291.403978559014,15:01:20
7984000,-39777.85905323805,15:01:12
7985000,-39470.17953766906,15:01:03
7986000,-39941.22677561465,15:00:54
7987000,-39776.51605203661,15:00:46
7988000,-39812.68436200362,15:00:37
7989000,-40084.44816681328,15:00:28
7990000,-38901.332962301065,15:00:20
7991000,-39720.62213642383,15:00:11
7992000,-39441.6323469014,15:00:02
7993000,-39573.06015402348,14:59:53
7994000,-40192.72096992648,14:59:45
7995000,-39958.15071806499,14:59:36
7996000,-40000.585971388056,14:59:27
7997000,-40020.36063506024,14:59:19
7998000,-39973.153154427506,14:59:10
7999000,-39831.428386578205,14:59:01
8000000,-39005.550541955934,14:58:52
bubble radius: 2.9746 A

System Time is: 2023-03-24 15:34:14.665676
Starting equilibration...

8001000,-40086.64512907951,14:58:43
8002000,-40006.915112655195,14:58:34
8003000,-39762.410935677464,14:58:24
8004000,-40485.37472592326,14:58:15
8005000,-39501.50966846322,14:58:05
8006000,-39707.80591374714,14:57:56
8007000,-39707.48156797975,14:57:46
8008000,-39014.579872981965,14:57:37
8009000,-40211.22088572751,14:57:27
8010000,-39579.616067994,14:57:18
8011000,-39759.733754393994,14:57:08
8012000,-40379.882604408675,14:56:59
8013000,-39361.897924626435,14:56:50
8014000,-39864.178048090296,14:56:40
8015000,-39377.532734029824,14:56:31
8016000,-39969.550185954184,14:56:21
8017000,-39361.58277876061,14:56:12
8018000,-40101.05461073076,14:56:02
8019000,-40598.88407909465,14:55:53
8020000,-40301.707076251594,14:55:44
8021000,-39924.162948852114,14:55:34
8022000,-40211.07183008471,14:55:25
8023000,-40374.02355201183,14:55:15
8024000,-40020.48223151991,14:55:06
8025000,-40024.46595449204,14:54:56
8026000,-39167.043241532185,14:54:47
8027000,-40047.569802170336,14:54:38
8028000,-41298.30160696161,14:54:28
8029000,-39704.841378586294,14:54:19
8030000,-39903.71145160313,14:54:09
8031000,-39628.55244095088,14:54:00
8032000,-39353.34295314257,14:53:50
8033000,-39966.18485276942,14:53:41
8034000,-39652.40538204375,14:53:31
8035000,-40460.618973789766,14:53:22
8036000,-40532.76871951057,14:53:12
8037000,-39318.54289228463,14:53:03
8038000,-39926.39934961968,14:52:54
8039000,-40006.693121740536,14:52:44
8040000,-40132.72728577195,14:52:35
8041000,-40030.22769077073,14:52:25
8042000,-40103.65912575976,14:52:16
8043000,-41202.747562597186,14:52:06
8044000,-41024.880554357755,14:51:57
8045000,-39947.88591402676,14:51:47
8046000,-40438.42926372202,14:51:38
8047000,-39680.50521509604,14:51:28
8048000,-39501.335624587286,14:51:19
8049000,-40046.10064334293,14:51:10
8050000,-39547.34611602413,14:51:00
8051000,-39247.46991743859,14:50:51
8052000,-39359.03084641986,14:50:41
8053000,-39978.36396347836,14:50:32
8054000,-39977.736303068734,14:50:22
8055000,-39634.263901985214,14:50:13
8056000,-39691.99756712487,14:50:03
8057000,-39854.34201744962,14:49:54
8058000,-40262.80245993857,14:49:44
8059000,-40408.812972515756,14:49:35
8060000,-40458.53724323677,14:49:26
8061000,-40132.65592333644,14:49:16
8062000,-40061.52123126603,14:49:07
8063000,-39832.10865303395,14:48:57
8064000,-40269.71511865439,14:48:48
8065000,-39914.736562737206,14:48:38
8066000,-40271.118024389856,14:48:29
8067000,-40124.820910833114,14:48:20
8068000,-39419.1006101251,14:48:10
8069000,-39859.58539424863,14:48:01
8070000,-40435.09231785978,14:47:51
8071000,-40286.89666262377,14:47:42
8072000,-40016.10155969212,14:47:32
8073000,-40162.225598690806,14:47:23
8074000,-40399.10031204829,14:47:14
8075000,-39750.00018958317,14:47:04
8076000,-40388.44493627819,14:46:55
8077000,-39576.41500938025,14:46:45
8078000,-40395.53530134968,14:46:36
8079000,-39297.52007876665,14:46:26
8080000,-40127.09395243276,14:46:17
8081000,-40191.5406403178,14:46:07
8082000,-39825.42550772771,14:45:58
8083000,-39618.767085014784,14:45:49
8084000,-40209.05429652153,14:45:39
8085000,-39841.35592635001,14:45:30
8086000,-40188.707116227655,14:45:20
8087000,-39370.8765864591,14:45:11
8088000,-39234.00893905648,14:45:01
8089000,-40161.94139098874,14:44:52
8090000,-39748.32841145319,14:44:42
8091000,-39520.71563621117,14:44:33
8092000,-40015.289219408754,14:44:23
8093000,-39467.452039274656,14:44:14
8094000,-40263.74931277899,14:44:05
8095000,-39692.91822166448,14:43:55
8096000,-39962.65907321172,14:43:46
8097000,-40546.80776876083,14:43:36
8098000,-39436.89879936142,14:43:27
8099000,-40315.34415387243,14:43:18
8100000,-39851.24472502133,14:43:08

System Time is: 2023-03-24 15:48:11.427487
Starting production...

8101000,-39392.15071202333,14:43:00
8102000,-40344.11339045808,14:42:51
8103000,-39740.037157181854,14:42:42
8104000,-39793.94810672263,14:42:34
8105000,-40201.96077821702,14:42:25
8106000,-39484.71633753776,14:42:16
8107000,-40282.65392234691,14:42:08
8108000,-40039.9287306968,14:41:59
8109000,-40131.76803743532,14:41:50
8110000,-40260.39245595871,14:41:41
8111000,-40019.59278758711,14:41:33
8112000,-40059.80508101771,14:41:24
8113000,-39693.43036171167,14:41:15
8114000,-39715.07394409941,14:41:07
8115000,-39535.52003755447,14:40:58
8116000,-39469.036327600625,14:40:49
8117000,-38880.05314995587,14:40:40
8118000,-39820.93603815466,14:40:32
8119000,-40063.4424628751,14:40:23
8120000,-39502.83992528812,14:40:15
8121000,-39474.70517242119,14:40:06
8122000,-40383.68438499182,14:39:57
8123000,-40271.47762303907,14:39:48
8124000,-40185.75166783604,14:39:40
8125000,-39806.873455171255,14:39:31
8126000,-39025.54366946434,14:39:22
8127000,-39345.422425679775,14:39:14
8128000,-39094.33900308944,14:39:05
8129000,-39740.748918930854,14:38:56
8130000,-40316.24981192341,14:38:48
8131000,-40161.34378943354,14:38:39
8132000,-39668.128080108334,14:38:30
8133000,-39035.70619070079,14:38:22
8134000,-39384.15286016348,14:38:13
8135000,-40148.94780641607,14:38:04
8136000,-40303.317068297285,14:37:56
8137000,-39704.704943635654,14:37:47
8138000,-40567.987378127145,14:37:38
8139000,-40773.030228774354,14:37:30
8140000,-40698.27693418548,14:37:21
8141000,-39534.85074076346,14:37:12
8142000,-39764.15536861028,14:37:03
8143000,-40014.3622795753,14:36:55
8144000,-39678.11913543039,14:36:46
8145000,-40350.37284976871,14:36:37
8146000,-40108.827127597324,14:36:29
8147000,-40220.10031222143,14:36:20
8148000,-40388.77846756582,14:36:11
8149000,-40288.496513493854,14:36:02
8150000,-39939.01095481995,14:35:54
8151000,-39837.48885274527,14:35:45
8152000,-39983.076017217805,14:35:36
8153000,-39633.57492797641,14:35:27
8154000,-39472.44061275017,14:35:19
8155000,-40126.05848897966,14:35:10
8156000,-40004.64666783705,14:35:01
8157000,-40122.03061519393,14:34:52
8158000,-40042.43000224334,14:34:44
8159000,-40104.163637462225,14:34:35
8160000,-40150.26398086865,14:34:26
8161000,-40152.812960991316,14:34:18
8162000,-39971.769478911796,14:34:09
8163000,-39580.904777160795,14:34:00
8164000,-39827.830701636216,14:33:51
8165000,-39785.743539833,14:33:43
8166000,-40755.292982858926,14:33:34
8167000,-39668.62372175092,14:33:25
8168000,-39204.53631031572,14:33:16
8169000,-39756.548875190776,14:33:08
8170000,-40011.26038401606,14:32:59
8171000,-39953.86714101255,14:32:50
8172000,-39483.41677705102,14:32:42
8173000,-39667.55080203405,14:32:33
8174000,-39411.80054515887,14:32:24
8175000,-39073.52347239654,14:32:16
8176000,-40005.062124638775,14:32:07
8177000,-39760.2154309794,14:31:58
8178000,-40008.79014621438,14:31:49
8179000,-39624.693218530636,14:31:41
8180000,-39788.12109645353,14:31:32
8181000,-40409.46746104566,14:31:23
8182000,-39352.96600055791,14:31:14
8183000,-38865.764174748314,14:31:06
8184000,-39329.94931444415,14:30:57
8185000,-39656.78887298881,14:30:48
8186000,-39144.98664908969,14:30:39
8187000,-40537.237266642,14:30:31
8188000,-39961.34684348971,14:30:22
8189000,-39263.22389553343,14:30:13
8190000,-39922.007543777785,14:30:04
8191000,-39817.87387602433,14:29:56
8192000,-39996.17138908294,14:29:47
8193000,-39901.68047513889,14:29:38
8194000,-39643.98489071625,14:29:30
8195000,-39268.743374252925,14:29:21
8196000,-40418.1960536625,14:29:12
8197000,-39929.922199719585,14:29:03
8198000,-39732.49597227138,14:28:55
8199000,-39053.96957350431,14:28:46
8200000,-40383.69989021389,14:28:37
8201000,-39055.083858173704,14:28:29
8202000,-39841.08966797104,14:28:20
8203000,-40014.068499063724,14:28:11
8204000,-39550.56626839536,14:28:03
8205000,-39065.12388715462,14:27:54
8206000,-39637.70797343875,14:27:45
8207000,-39451.61443336065,14:27:37
8208000,-39677.386857533,14:27:28
8209000,-40056.824084570355,14:27:19
8210000,-39720.02041762565,14:27:11
8211000,-40505.844648579,14:27:02
8212000,-39877.86023103923,14:26:53
8213000,-39770.93885782565,14:26:44
8214000,-40515.40079853592,14:26:36
8215000,-40200.862068962204,14:26:27
8216000,-39875.02433542542,14:26:18
8217000,-39719.63171045196,14:26:10
8218000,-39801.337923684114,14:26:01
8219000,-39528.0677865937,14:25:52
8220000,-39947.79263445447,14:25:44
8221000,-39894.77043339432,14:25:35
8222000,-40776.04384469405,14:25:26
8223000,-40437.24838020464,14:25:18
8224000,-39734.625891849784,14:25:09
8225000,-39464.03525518811,14:25:00
8226000,-39717.02295367299,14:24:51
8227000,-39503.517190737155,14:24:43
8228000,-40225.73628851803,14:24:34
8229000,-39991.35019855069,14:24:25
8230000,-39685.02350977123,14:24:17
8231000,-40437.369988226535,14:24:08
8232000,-39936.37099379566,14:23:59
8233000,-39403.24973496425,14:23:50
8234000,-39730.68605667923,14:23:42
8235000,-40091.7955991839,14:23:33
8236000,-39429.949435781455,14:23:24
8237000,-39923.94736528148,14:23:15
8238000,-40181.16289150913,14:23:07
8239000,-40412.15124269626,14:22:58
8240000,-39772.46189007616,14:22:49
8241000,-39697.176692395326,14:22:40
8242000,-40173.75953151331,14:22:32
8243000,-40423.95028577201,14:22:23
8244000,-40215.58502712846,14:22:14
8245000,-39693.39642969387,14:22:06
8246000,-39651.04783511696,14:21:57
8247000,-39447.57655539397,14:21:48
8248000,-39763.45040540435,14:21:39
8249000,-39423.42146180531,14:21:31
8250000,-39587.31874628774,14:21:22
8251000,-39896.315172701004,14:21:13
8252000,-39111.26082400528,14:21:04
8253000,-39648.35159956736,14:20:56
8254000,-39770.370327223514,14:20:47
8255000,-39842.148422404054,14:20:38
8256000,-40102.078836085755,14:20:29
8257000,-40322.091504854405,14:20:21
8258000,-39308.59651229655,14:20:12
8259000,-39225.183355095454,14:20:03
8260000,-39888.138873297394,14:19:54
8261000,-39817.61546334303,14:19:46
8262000,-39277.52622768389,14:19:37
8263000,-39952.86012246959,14:19:28
8264000,-40581.07805226643,14:19:20
8265000,-39753.645530943875,14:19:11
8266000,-39901.870036336026,14:19:02
8267000,-40275.21972851892,14:18:54
8268000,-39546.33195728276,14:18:45
8269000,-39619.71031588086,14:18:36
8270000,-39626.40176941085,14:18:27
8271000,-40025.10855610053,14:18:19
8272000,-39573.51146608256,14:18:10
8273000,-39419.8450506135,14:18:01
8274000,-40242.298664144015,14:17:52
8275000,-39809.580254028304,14:17:44
8276000,-40059.53277183375,14:17:35
8277000,-39918.024869857625,14:17:26
8278000,-40173.11325891227,14:17:18
8279000,-40402.626838440716,14:17:09
8280000,-40276.68945005081,14:17:00
8281000,-39882.33951904903,14:16:51
8282000,-39720.734897599235,14:16:42
8283000,-39774.39253920836,14:16:34
8284000,-40601.1019414291,14:16:25
8285000,-39906.1371408696,14:16:16
8286000,-40000.00529952806,14:16:07
8287000,-39936.315443891304,14:15:59
8288000,-40933.81731860514,14:15:50
8289000,-40558.193052412935,14:15:41
8290000,-40365.25349561873,14:15:33
8291000,-39217.9638518641,14:15:24
8292000,-39281.39904510673,14:15:15
8293000,-40305.17587957527,14:15:06
8294000,-39945.21296826511,14:14:58
8295000,-39319.52269442032,14:14:49
8296000,-40521.80282409134,14:14:40
8297000,-39685.314957232564,14:14:31
8298000,-40117.43070411601,14:14:23
8299000,-40429.77276711451,14:14:14
8300000,-40129.38689746203,14:14:05
8301000,-40228.969728340104,14:13:56
8302000,-39545.80359161222,14:13:47
8303000,-40328.09548201145,14:13:39
8304000,-39718.97097588034,14:13:30
8305000,-40081.9499750027,14:13:21
8306000,-39839.376891569,14:13:12
8307000,-39560.92398135243,14:13:04
8308000,-40044.15289495805,14:12:55
8309000,-39953.923989609786,14:12:46
8310000,-40198.015680255725,14:12:37
8311000,-39300.11553986867,14:12:28
8312000,-39631.812013345705,14:12:20
8313000,-40234.95556866386,14:12:11
8314000,-40314.3495883664,14:12:02
8315000,-40426.18206877337,14:11:54
8316000,-39669.882705238764,14:11:45
8317000,-39876.053441131575,14:11:36
8318000,-40134.85234059901,14:11:28
8319000,-39934.40405058705,14:11:19
8320000,-40003.5625631561,14:11:10
8321000,-40035.98472887705,14:11:01
8322000,-39869.77617893552,14:10:53
8323000,-39382.12973861233,14:10:44
8324000,-39669.537953071704,14:10:35
8325000,-39865.19027116505,14:10:26
8326000,-39791.83716410682,14:10:18
8327000,-39945.15536323641,14:10:09
8328000,-39509.546009501326,14:10:00
8329000,-39656.27946481068,14:09:51
8330000,-39168.09010566372,14:09:42
8331000,-39818.67875593779,14:09:34
8332000,-39958.5879858745,14:09:25
8333000,-39785.08258458605,14:09:16
8334000,-39872.48142682222,14:09:07
8335000,-39481.19250021261,14:08:59
8336000,-40475.15869374772,14:08:50
8337000,-39241.578664337096,14:08:41
8338000,-39464.50124993951,14:08:32
8339000,-40541.14326236726,14:08:24
8340000,-39989.396604926995,14:08:15
8341000,-39667.245484998995,14:08:06
8342000,-39553.67430394687,14:07:57
8343000,-39851.593877599305,14:07:48
8344000,-39713.55123202992,14:07:40
8345000,-39860.429874622336,14:07:31
8346000,-40171.0012846294,14:07:22
8347000,-39066.19311408835,14:07:14
8348000,-39274.176565924,14:07:05
8349000,-39711.38534611641,14:06:56
8350000,-39928.612563365066,14:06:47
8351000,-39804.87732397695,14:06:38
8352000,-39470.58765735852,14:06:30
8353000,-39949.967361859126,14:06:21
8354000,-40185.2097763829,14:06:12
8355000,-39893.380289201195,14:06:03
8356000,-40107.06156958142,14:05:54
