r,pmf,pmf_seom,direct,direct_seom,w_solv,w_solv_seom,elect,elect_seom,vdw,vdw_seom
5.2348,-0.6349,0.00473,-68.7641712965079,0.026381676464339483,68.1292712965079,0.0268023460366641,-67.57587562619983,0.0263407770230438,-1.188295670308072,0.0014684409730635
5.30602,-0.58863,0.0048,-67.53508057599808,0.02663638931042949,66.94645057599809,0.027065425093590577,-66.3874858008658,0.0265963184631465,-1.1475947751322753,0.0014605066599146
5.37724,-0.54196,0.00494,-66.21339628024832,0.02707893651744485,65.67143628024832,0.02752584972195787,-65.09589493855314,0.0270420761594989,-1.117501341695173,0.0014124163336883
5.44846,-0.49249,0.00502,-64.98074459753154,0.027419597100592632,64.48825459753154,0.027875342242900406,-63.89482198551114,0.027383571528452,-1.0859226120203918,0.0014051033787522
5.51968,-0.44447,0.00506,-63.78273337113855,0.027561966988414486,63.338263371138545,0.02802259131969151,-62.72920039979018,0.0275288966157493,-1.0535329713483703,0.001349768643078
5.5909,-0.39914,0.00522,-62.57795777406507,0.027754889512636306,62.17881777406507,0.028241499461938078,-61.55309274728881,0.0277235986518431,-1.0248650267762578,0.0013175620099913
5.66213,-0.34195,0.00531,-61.42749085506504,0.028020825378540948,61.08554085506504,0.028519515334147677,-60.432510911770365,0.0279896474841719,-0.9949799432946752,0.0013214721360945
5.73335,-0.29299,0.00541,-60.26158417595845,0.028105550009411697,59.968594175958444,0.02862149614069016,-59.29581315445581,0.0280742525970961,-0.965771021502639,0.0013260024306104
5.80457,-0.24586,0.00562,-59.16693856248992,0.02789467436496048,58.92107856248992,0.02845517980837906,-58.237910742779285,0.0278618560857086,-0.9290278197106334,0.0013527133423035
5.87579,-0.20569,0.00565,-58.11339506582028,0.02758484253676655,57.90770506582028,0.028157521868555926,-57.22094109132446,0.027551923608422,-0.8924539744958148,0.001347235411457
5.94701,-0.17211,0.00572,-57.11504266560903,0.027132641252515365,56.94293266560903,0.02772902128344415,-56.26070280142392,0.0270976548777499,-0.8543398641851107,0.0013774329254289
6.01823,-0.14451,0.00593,-56.221260988837,0.026463019576153855,56.076750988837006,0.027119297651080534,-55.40914896088989,0.0264275538770553,-0.8121120279471142,0.0013695989059727
6.08946,-0.12256,0.0059,-55.47291820315791,0.025723239872047953,55.35035820315791,0.02639119302939747,-54.70420606504423,0.0256875266777158,-0.7687121381136769,0.001355006530079
6.16068,-0.10548,0.00593,-54.72252893977606,0.024974923194325458,54.61704893977606,0.025669275185763542,-53.99331945929588,0.0249372752272962,-0.7292094804801776,0.0013708000585552
6.2319,-0.09828,0.0059,-54.14916778629306,0.024154893425262974,54.05088778629306,0.024865013098444418,-53.46091558495989,0.0241187503147817,-0.6882522013331737,0.0013208935002604
6.30312,-0.09142,0.00594,-53.5706480024476,0.023298055428795907,53.4792280024476,0.024043356395546077,-52.92421425131263,0.02326185136637,-0.6464337511349729,0.0012983288382211
6.37434,-0.09682,0.00588,-53.02538861524341,0.022350955491708926,52.92856861524341,0.023111460607074436,-52.41293950820299,0.0223166055489773,-0.6124491070404222,0.0012386800086015
6.44556,-0.09631,0.00588,-52.53434298657781,0.02145835250095354,52.43803298657781,0.022249388577108786,-51.961670278365375,0.0214246406226558,-0.5726727082124338,0.0012023586175621
6.51679,-0.10546,0.00582,-52.08893072124054,0.020537200131503064,51.983470721240536,0.021345936129423076,-51.55137049404977,0.0205059254149991,-0.5375602271907681,0.0011329660700584
6.58801,-0.11482,0.00579,-51.64529894581452,0.0195293948652893,51.530478945814515,0.020369618646513443,-51.14603794373046,0.0195000849005422,-0.4992610020840569,0.0010695572336412
6.65923,-0.12315,0.00575,-51.167124208956224,0.018611039050586448,51.04397420895622,0.01947904706453716,-50.69988219481129,0.0185831992324027,-0.4672420141449353,0.0010175857857112
6.73045,-0.12694,0.00567,-50.68801679137934,0.017818342715481224,50.56107679137934,0.01869872287420568,-50.251173192481374,0.017792715704691,-0.4368435988979638,0.0009553036053449
6.80167,-0.13744,0.00558,-50.22505099029308,0.016808253876493817,50.08761099029308,0.017710273808630668,-49.8194264078157,0.0167853857470698,-0.4056245824773793,0.0008764837127611
6.8729,-0.14079,0.00557,-49.72872566855536,0.016030263281990725,49.58793566855536,0.01697039306822149,-49.34946356430502,0.0160088630902429,-0.3792621042503474,0.0008280358976509
6.94412,-0.14071,0.00553,-49.22057694448601,0.01531622616119252,49.079866944486014,0.016283970149223382,-48.86748616190334,0.0152971124244633,-0.3530907825826724,0.0007649413664646
7.01534,-0.14279,0.00542,-48.67943792675266,0.014634741830199695,48.536647926752664,0.015606154825471799,-48.348532127152936,0.0146172743837398,-0.3309057995997253,0.0007148132812567
7.08656,-0.14144,0.00542,-48.146169784761085,0.013991683425197327,48.00472978476108,0.0150047860721485,-47.83763820490745,0.0139757009258106,-0.3085315798536375,0.0006685721376473
7.15778,-0.1399,0.00534,-47.61140708030741,0.013457136046188527,47.47150708030741,0.014477918032839756,-47.321646125643376,0.013442853179009,-0.2897609546640344,0.0006198459270127
7.229,-0.13579,0.00527,-47.07006909230127,0.012991520051944575,46.93427909230127,0.014019718016425223,-46.797999310872896,0.0129783085327102,-0.2720697814283725,0.0005857481454171
7.30023,-0.13933,0.00511,-46.5257256469758,0.012428559948271776,46.3863956469758,0.013438050542686068,-46.27008174354381,0.0124166675791919,-0.2556439034319911,0.0005435702490296
7.37145,-0.13127,0.00513,-45.99480390032649,0.012031197378383497,45.86353390032649,0.013079243493322614,-45.754654313159385,0.0120203659466732,-0.2401495871671029,0.0005104046097766
7.44267,-0.12812,0.00504,-45.50279803352847,0.011576207892879973,45.37467803352847,0.012625774795202731,-45.27774017961681,0.0115665178272656,-0.2250578539116551,0.0004735552034596
7.51389,-0.12415,0.00499,-44.99662827761131,0.011145425050800224,44.87247827761131,0.012211494567128348,-44.78585048888188,0.0111368835697307,-0.2107777887294327,0.0004362612947163
7.58511,-0.11644,0.005,-44.53159090172716,0.010824691484647968,44.41515090172716,0.011923671655065408,-44.33340338245669,0.0108169989891266,-0.1981875192704658,0.000408017900397
7.65633,-0.12044,0.00495,-44.0489214704234,0.010412237366657279,43.9284814704234,0.011528971635823124,-43.86260283792735,0.0104054694855067,-0.1863186324960513,0.0003753555192122
7.72756,-0.11221,0.00498,-43.582951436359025,0.010109759144531117,43.47074143635903,0.01126976618925302,-43.40833700557809,0.0101038880349899,-0.174614430780933,0.0003444946107249
7.79878,-0.10793,0.0049,-43.1482244000301,0.009809762543144885,43.0402944000301,0.010965465842949327,-42.98407300448881,0.0098046425459065,-0.1641513955412895,0.0003169001418247
7.87,-0.11003,0.00487,-42.69849164867253,0.009519788297334533,42.58846164867253,0.010693141223516481,-42.54350643740492,0.0095153225260953,-0.1549852112676056,0.0002915586569644
7.94122,-0.10226,0.00487,-42.29122294281388,0.009310308576851887,42.18896294281388,0.010507080745678212,-42.14515540484445,0.0093064668259692,-0.1460675379694291,0.0002674341289674
8.01244,-0.10248,0.00476,-41.85209499370616,0.009028801126762635,41.74961499370616,0.010206706118363076,-41.7142449811185,0.0090254774600744,-0.137850012587664,0.0002449620466913
8.08366,-0.09895,0.0047,-41.45974493086739,0.008821757979124373,41.360794930867385,0.009995669754560949,-41.32947447247136,0.0088189286963134,-0.1302704583960285,0.0002234065611941
8.15489,-0.09466,0.00464,-41.06709800419799,0.008632566467765813,40.97243800419799,0.009800551199825178,-40.94372792715674,0.0086301336450244,-0.1233700770412411,0.00020493191409
8.22611,-0.09315,0.00463,-40.69543964064938,0.008441855046791019,40.60228964064938,0.009628178261282401,-40.57874265295512,0.0084397786146444,-0.1166969876942631,0.0001872259779573
8.29733,-0.09084,0.00458,-40.31396882752646,0.008228604669859769,40.22312882752646,0.009417342237215232,-40.20363358263408,0.0082268132386482,-0.110335244892375,0.0001716937658761
8.36855,-0.08946,0.00449,-39.9304308565972,0.008100024498814782,39.840970856597195,0.009261236250166586,-39.82536387013424,0.0080984595098591,-0.1050669864629557,0.0001592182419585
8.43977,-0.08245,0.00452,-39.57948487012697,0.007923242895147033,39.49703487012697,0.00912185167471484,-39.47988970739449,0.0079218952541919,-0.0995951627324749,0.0001461285636342
8.51099,-0.08428,0.00448,-39.242666802165054,0.007753930993451495,39.158386802165055,0.008955101666156989,-39.147834535653246,0.0077527278307194,-0.0948322665118113,0.0001365907537008
8.58222,-0.08303,0.00447,-38.88861046539251,0.007617498652001452,38.80558046539251,0.008832167667862966,-38.79811752186589,0.0076164210601929,-0.0904929435266169,0.0001281247325617
8.65344,-0.08053,0.00443,-38.54193346595272,0.00748236463808632,38.46140346595271,0.008695440217567171,-38.455823260303774,0.007481399744697,-0.0861102056489461,0.0001201600488194
8.72466,-0.07992,0.00444,-38.22067364451821,0.007302089505050981,38.140753644518206,0.00854599971564332,-38.13875933449573,0.0073012273540369,-0.0819143100224775,0.0001122063475879
8.79588,-0.08188,0.0044,-37.89672056506021,0.007143439554892387,37.81484056506021,0.008389799084269012,-37.81838800766323,0.0071426449676208,-0.0783325573969738,0.000106543610425
8.8671,-0.07722,0.00439,-37.589177121639295,0.007009437421443942,37.5119571216393,0.008270689993291894,-37.51460708302689,0.0070087209897251,-0.074570038612405,0.0001002150354264
8.93832,-0.08114,0.0043,-37.26935208624615,0.00685667543836573,37.18821208624615,0.008093454025759821,-37.19828910937562,0.0068560299417432,-0.0710629768705308,9.408243730149372e-05
9.00955,-0.08105,0.00418,-36.985892413338846,0.006673467037250736,36.90484241333885,0.007874488065726694,-36.91836458837178,0.0066728868023567,-0.0675278249670658,8.800011480617761e-05
9.08077,-0.07954,0.00417,-36.66980081305546,0.006564662848352935,36.59026081305546,0.007777126610294144,-36.605294941203866,0.0065641326733804,-0.0645058718515931,8.34299634732794e-05
9.15199,-0.07803,0.00419,-36.37665427375801,0.006414286470812856,36.29862427375801,0.00766153841794537,-36.31519846401349,0.0064138012018499,-0.0614558097445129,7.889913055046167e-05
9.22321,-0.07516,0.00422,-36.086683979041716,0.006282220033807973,36.01152397904172,0.007568004264875796,-36.02799483433292,0.006281773902029,-0.0586891447087916,7.486786337004123e-05
9.29443,-0.07166,0.00419,-35.82316695040919,0.0061450163374458106,35.75150695040919,0.00743756181738854,-35.7674277526466,0.0061446134265635,-0.0557391977625947,7.0367787882582e-05
9.36565,-0.07082,0.00416,-35.52859864946173,0.006017248690886172,35.45777864946173,0.0073152499484276925,-35.47534681063769,0.006016880376206,-0.0532518388240412,6.657586949110458e-05
9.43688,-0.06312,0.00414,-35.26305681022619,0.005893282168235627,35.19993681022619,0.007202109046275543,-35.21243425293938,0.0058929500448838,-0.0506225572868081,6.256582891674568e-05
9.5081,-0.0604,0.00414,-34.9879904170818,0.005766049860428386,34.927590417081795,0.007098375236132998,-34.93974877105747,0.0057657480998276,-0.048241646024332,5.8990188002986655e-05
9.57932,-0.05795,0.00414,-34.71916456519183,0.005645041760919513,34.661214565191834,0.007000435449493501,-34.673145214261815,0.0056447656757581,-0.0460193509300201,5.582963647093643e-05
9.65054,-0.05561,0.00412,-34.465434579915744,0.005492880321465372,34.40982457991574,0.006866304262552129,-34.421541625595935,0.0054926271885189,-0.043892954319806,5.2733233207284855e-05
9.72176,-0.0508,0.00406,-34.20992796022818,0.005403601333403296,34.159127960228176,0.006758883589052107,-34.16822725027101,0.0054033746555388,-0.0417007099571715,4.949446674965918e-05
9.79299,-0.04535,0.00404,-33.964597588977185,0.005300550640845716,33.919247588977186,0.006664640807738248,-33.92484013981812,0.0053003457218663,-0.0397574491590585,4.660820596790711e-05
9.86421,-0.04326,0.00406,-33.71525168675858,0.00519981828435996,33.67199168675858,0.0065970986191176625,-33.677368596305655,0.0051996335160855,-0.0378830904529202,4.383478943140659e-05
9.93543,-0.04031,0.00402,-33.46872293956163,0.005084108113613119,33.42841293956163,0.006481400721364692,-33.43264804586354,0.005083941729867,-0.0360748936980939,4.11314748542666e-05
10.00665,-0.0377,0.00399,-33.240094591651236,0.004969112005607242,33.202394591651235,0.006372768168093832,-33.20574080743638,0.0049689625384418,-0.034353784214859,3.854109277174927e-05
10.07787,-0.03593,0.00392,-32.99604614027948,0.004866490067051348,32.96011614027948,0.006248929954216917,-32.96323531830824,0.0048663560468058,-0.0328108219712386,3.611645644384261e-05
10.14909,-0.03164,0.00393,-32.758047491430354,0.0047903381161285025,32.72640749143035,0.006196147130825218,-32.72677636040528,0.0047902191477051,-0.031271131025073,3.3760684131053086e-05
10.22032,-0.03225,0.00386,-32.539976517288295,0.004658121269979504,32.5077265172883,0.006049602777524775,-32.510248486859574,0.0046580159421447,-0.0297280304287231,3.1324887251144964e-05
10.29154,-0.02972,0.00382,-32.31313770048642,0.00456371427476142,32.283417700486424,0.005951460995559087,-32.284740038125285,0.0045636194014955,-0.0283976623611384,2.9426857715581145e-05
10.36276,-0.03021,0.00376,-32.096242016956424,0.004445340990950307,32.06603201695643,0.005822255278311237,-32.06919416890026,0.0044452572917934,-0.0270478480561651,2.72788485948256e-05
10.43398,-0.03196,0.00374,-31.871609167071487,0.004348175812701304,31.839649167071485,0.005735349413781225,-31.84569447315818,0.0043480999101791,-0.0259146939133066,2.5691813115203995e-05
10.5052,-0.03405,0.00373,-31.656143331010778,0.004249782468295408,31.622093331010777,0.005654515985283887,-31.63139651460468,0.0042497155019938,-0.024746816406097,2.385749242053301e-05
10.57642,-0.02892,0.00372,-31.449197712754355,0.004166381838016278,31.420277712754356,0.0055854397875325715,-31.42557200539092,0.0041663219526499,-0.0236257073634352,2.2338465019468487e-05
10.64765,-0.03054,0.00362,-31.241967911019806,0.004077398341440088,31.211427911019808,0.005452483584090683,-31.21936071549028,0.0040773443615074,-0.0226071955295272,2.098076409945084e-05
10.71887,-0.03329,0.0036,-31.02353992033552,0.003985633213112083,30.99024992033552,0.005370779469449676,-31.00189381809693,0.0039855852978506,-0.0216461022385868,1.95433625380118e-05
10.79009,-0.03487,0.00359,-30.81813589181178,0.00389807694845587,30.78326589181178,0.00529934938422473,-30.797409057428677,0.0038980341213895,-0.0207268343831048,1.8272508481783908e-05
10.86131,-0.03395,0.00357,-30.62357418145061,0.003820955616190535,30.58962418145061,0.005229206614860231,-30.603751265730068,0.0038209171014572,-0.0198229157205432,1.7155893736608535e-05
10.93253,-0.03291,0.00352,-30.421092055042553,0.003737813517783565,30.388182055042552,0.005134359735519664,-30.402070558754303,0.0037377785368527,-0.0190214962882491,1.6171059607794918e-05
11.00375,-0.03334,0.00345,-30.22202205847686,0.003662382884366981,30.18868205847686,0.005031455891857168,-30.20381365198197,0.0036623516904519,-0.0182084064948888,1.5115791356064367e-05
11.07498,-0.03088,0.00342,-30.019292621337218,0.003603155355162704,29.98841262133722,0.00496780922675556,-30.00181773286691,0.0036031272589489,-0.0174748884703083,1.422916923293658e-05
11.1462,-0.03047,0.00343,-29.831095492325126,0.0035343265171941455,29.800625492325125,0.004925075017717161,-29.814334986777112,0.003534300989819,-0.0167605055480151,1.34329261941244e-05
11.21742,-0.02819,0.00339,-29.64331749160957,0.003489886986275923,29.61512749160957,0.004865327448073566,-29.62720794940781,0.0034898638383541,-0.0161095422017585,1.2710890072447277e-05
11.28864,-0.03216,0.00333,-29.44843538253317,0.003407837817538078,29.41627538253317,0.004764688719175964,-29.43296621574748,0.0034078169801754,-0.0154691667856875,1.1917225805689972e-05
11.35986,-0.02859,0.00331,-29.260822121842768,0.0033539292114085624,29.232232121842767,0.004712211917469296,-29.24594347811397,0.0033539099965847,-0.0148786437287998,1.1352970927371075e-05
11.43108,-0.03117,0.00332,-29.079504264776237,0.003286353217498407,29.048334264776237,0.004671457745732282,-29.06521314646009,0.0032863359678624,-0.0142911183161475,1.064783997026609e-05
11.50231,-0.0322,0.00336,-28.899007960172927,0.003212808407279768,28.866807960172927,0.004648842636816992,-28.885277654919424,0.0032127926184169,-0.0137303052535045,1.0072384694625287e-05
11.57353,-0.02917,0.00328,-28.718757604588696,0.003163022930215548,28.689587604588695,0.004556656016978827,-28.705566293596235,0.0031630086606313,-0.0131913109924627,9.501044192243306e-06
11.64475,-0.02868,0.00331,-28.53437800716229,0.0031075015693929468,28.505698007162287,0.004540117399779396,-28.521650051113244,0.0031074882183725,-0.0127279560490429,9.109141327993456e-06
11.71597,-0.02745,0.00327,-28.365961013130345,0.003056903543694667,28.338511013130343,0.004476333239991524,-28.353731271600147,0.0030568914258633,-0.0122297415301972,8.607318772681163e-06
11.78719,-0.0274,0.00331,-28.18527025612969,0.0030005902223361,28.15787025612969,0.004467621479308538,-28.173495360990056,0.0030005791308587,-0.0117748951396356,8.158543635714706e-06
11.85841,-0.02624,0.00325,-28.024018645217925,0.0029481563693715064,27.997778645217924,0.004387952367365191,-28.012697068436356,0.00294814625252,-0.0113215767815676,7.723471891745344e-06
11.92964,-0.02506,0.00327,-27.848051333427836,0.0028974433151897597,27.822991333427836,0.004368990474324454,-27.837135178827864,0.0028974339677295,-0.0109161545999716,7.359849530487211e-06
12.00086,-0.02174,0.00324,-27.68652698335896,0.0028610615842590576,27.664786983358958,0.004322415226343132,-27.67602331338695,0.0028610530490288,-0.0105036699720097,6.988531029995378e-06
12.07208,-0.0238,0.00329,-27.521626093853666,0.0028021640984707066,27.497826093853664,0.004321599661555678,-27.51151546474455,0.0028021562607291,-0.0101106291091139,6.62761004117402e-06
12.1433,-0.02053,0.00316,-27.359267179576328,0.002760721994621923,27.338737179576327,0.004196091744896583,-27.349519736731686,0.0027607147369033,-0.0097474428446405,6.33032654692789e-06
12.21452,-0.01833,0.00314,-27.196031671057245,0.002718316287422646,27.177701671057246,0.00415317269547839,-27.186635089169435,0.0027183096418693,-0.0093965818878112,6.010772632295188e-06
12.28575,-0.01995,0.00317,-27.037063620643167,0.002667129432552015,27.017113620643165,0.004142762292237539,-27.02800551719287,0.002667123313683,-0.0090581034502971,5.713107197027786e-06
12.35697,-0.01685,0.00316,-26.873220426825714,0.002639445383152969,26.856370426825713,0.0041173136789231304,-26.86446424577426,0.0026394396563709,-0.0087561810514544,5.4982746555156775e-06
12.42819,-0.01796,0.00308,-26.718763490795396,0.002592872513057256,26.700803490795398,0.004026088407992037,-26.710326782152897,0.002592867275841,-0.0084367086425003,5.211414464512868e-06
12.49941,-0.01609,0.0031,-26.56720898918676,0.002546940121580574,26.55111898918676,0.004012094712605482,-26.559067218254267,0.002546935225637,-0.0081417709324927,4.993928941300313e-06
12.57063,-0.01239,0.00309,-26.417138138121103,0.0025114158257305372,26.404748138121104,0.003981872605914182,-26.4092809967222,0.0025114113276231,-0.0078571413989043,4.753232181946256e-06
12.64185,-0.01139,0.00307,-26.271597226372496,0.0024774679928698177,26.260207226372497,0.003944964848473862,-26.264018621723945,0.0024774638076979,-0.0075786046485502,4.553816138859071e-06
12.71308,-0.0141,0.00307,-26.124498973876985,0.002425707630953015,26.110398973876986,0.003912666291784119,-26.11719119170698,0.0024257037795043,-0.0073077821700069,4.322610581949686e-06
12.7843,-0.00968,0.00309,-25.980839499399586,0.002396295836734739,25.971159499399587,0.003910285633704044,-25.97377503828315,0.0023962922352716,-0.0070644611164358,4.1545552447459885e-06
12.85552,-0.00947,0.00308,-25.83224811401979,0.002357656230139732,25.82277811401979,0.003878781110028857,-25.82542352434718,0.0023576529157891,-0.0068245896726099,3.9532502890959e-06
12.92674,-0.00753,0.00304,-25.689853196102607,0.00232596415636937,25.682323196102608,0.0038277551197425205,-25.683264304329963,0.002325961077776,-0.0065888917726446,3.784360736406903e-06
12.99796,-0.00761,0.00303,-25.551712556948218,0.0022851581764400434,25.544102556948218,0.0037951084162841492,-25.545351994524417,0.0022851553437311,-0.0063605624238016,3.5981061662047e-06
13.06918,-0.00476,0.00301,-25.41001000435827,0.002249088072071186,25.40525000435827,0.0037574588694931693,-25.403861040244912,0.0022490854381222,-0.0061489641133575,3.4420865118111432e-06
13.14041,-0.00316,0.003,-25.27289137693803,0.0022146158480835627,25.26973137693803,0.0037288769562138784,-25.26694947888385,0.0022146134066664,-0.0059418980541834,3.288403308615724e-06
13.21163,-0.00749,0.00299,-25.140972094094742,0.0021689796978421943,25.13348209409474,0.003693856105704663,-25.135235905718883,0.0021689774563305,-0.0057361883758613,3.1182658144249244e-06
13.28285,-0.00732,0.00297,-25.006401294529887,0.002134622565720197,24.999081294529887,0.0036575283318221715,-25.00085484565024,0.0021346204977797,-0.005546448879645,2.971286021548835e-06
13.35407,-0.00913,0.00295,-24.873768044284546,0.002093522814252334,24.864638044284547,0.0036173661376469775,-24.8684073703146,0.0020935209079691,-0.0053606739699447,2.825188710292533e-06
13.42529,-0.00668,0.00294,-24.74359983082414,0.0020613769722169105,24.736919830824142,0.0035906649832010444,-24.73841933223227,0.0020613751998063,-0.0051804985918745,2.703185101744719e-06
13.49651,-0.00718,0.00296,-24.61521075051617,0.0020268573786013026,24.608030750516168,0.003587443495470074,-24.61020345777417,0.0020268557486079,-0.0050072927419995,2.570510776580435e-06
13.56774,-0.00443,0.00293,-24.481197751506137,0.001998049792175965,24.476767751506138,0.003546421149837455,-24.4763477502726,0.0019980482667765,-0.0048500012335384,2.468936176228344e-06
13.63896,-0.00443,0.00289,-24.35132164071616,0.00196557153866076,24.346891640716162,0.0034950781784665744,-24.346629208106904,0.0019655701294222,-0.0046924326092582,2.3537027045759782e-06
