r,inter_mean,inter_var,inter_seom,vdw_inter_mean,vdw_inter_var,vdw_inter_seom,multipole_inter_mean,multipole_inter_var,multipole_inter_seom,polar_inter_mean,polar_inter_var,polar_inter_seom
3.85541,-103.59553423319421,92.41316393710872,0.06405653498252979,1.3424408933487257,3.645662634305629,0.012722860384931598,-94.00713051238789,54.26312647318118,0.049085015147877505,-8.931413586715212,13.473331554568771,0.02445873667944059
3.92615,-98.2668483851421,92.94749336336812,0.075047700746564,0.5041494213173362,2.2267598309521404,0.011615963517157326,-89.8571104829425,55.246893403134706,0.05785920755903762,-7.112903890201781,10.541800927654252,0.025274114899231218
3.99689,-93.23997630904952,78.27473266945614,0.07462424019468503,-0.07603758537279452,1.0474988873933566,0.008632685333963273,-85.92092716989185,47.63049166197489,0.05821188437018371,-5.6403771983494595,6.572946260283344,0.02162465395823841
4.06764,-89.30360271896588,58.896488607815755,0.06614637358813846,-0.374026885075403,0.4815996991159211,0.005981421966803636,-82.7892217294406,36.68902564726255,0.05220708285121649,-4.709189086992051,3.817744370874209,0.016840879197926154
4.13838,-86.2431058672228,45.79549107180782,0.0564230329073282,-0.49613269377824126,0.28492729131633177,0.0044505336763821,-80.31438326729231,29.186552711546298,0.04504395004471309,-4.150319075425791,2.545894476963695,0.013303480162186887
4.20912,-84.05206081640331,36.52430015711439,0.04785615894169496,-0.5352712691246552,0.21873882533614605,0.0037034784703092677,-78.48529954853274,23.553904895838592,0.038430704428611115,-3.8697612427890644,2.036966999440295,0.011301572699755286
4.27986,-82.22945753402286,32.3165931788189,0.04194287608867604,-0.5380406423516604,0.20428775732246807,0.0033347754237686815,-76.95296675557975,20.792877762245492,0.03364362023452269,-3.6844025857376157,1.9824429393993686,0.010388330780599512
4.3506,-80.76698083866384,30.422423476930973,0.03796682018630887,-0.5304609808102346,0.19842026347221828,0.0030661989652329413,-75.70649502961383,19.53649184129678,0.03042500175253304,-3.5626247998104716,2.0166571432827776,0.009775148332005585
4.42134,-79.3385134734341,28.70226066529207,0.03428982484950759,-0.5188948588750972,0.1754586654782799,0.0026809864903881027,-74.4805171971652,18.31273498841378,0.027389482071997828,-3.464922514440212,2.0943217827523872,0.009262514898436517
4.49209,-77.99742255766256,27.315797288288433,0.03135124944205243,-0.505568075995826,0.16410082677283228,0.0024299833476681826,-73.3365537296247,17.447951034309803,0.0250564840190488,-3.3678460328883455,2.1757594214803806,0.008848167782004295
4.56283,-76.79280199887388,26.28062157697984,0.02867213831921882,-0.48836547797797797,0.1478209550155301,0.0021503555224912053,-72.28823334897398,16.878590220553637,0.02297790086845667,-3.3106161473973974,2.2577597143167885,0.008403904847693645
4.63357,-75.5925429887853,25.3762640119221,0.026186872743130533,-0.4820909822996892,0.12384164604585458,0.0018293767432941955,-71.25786944737197,16.446474386512804,0.021081727832075323,-3.2266563950817457,2.342548855818269,0.007956354485625913
4.70431,-74.45258686309155,24.47542522844345,0.02417416136211975,-0.4711741941645576,0.1080673108991922,0.0016063251761665983,-70.27658713050954,15.966385269240552,0.019524934969305834,-3.1491626020724897,2.409409981409071,0.007584756561678515
4.77505,-73.35176742208428,23.753015732393724,0.022471649600478674,-0.4639238849440878,0.09751458331941312,0.0014398271574325094,-69.34135880139462,15.67415615926167,0.018254404117394367,-3.052705000212594,2.4543686053414193,0.007223463283990469
4.84579,-72.30953284162688,22.94146335465281,0.021018889170125468,-0.4568219322908643,0.08528662101433292,0.001281562102074885,-68.45603637151441,15.324039326558864,0.01717852340218571,-2.95545358958558,2.446182324679877,0.006863468010170552
4.91653,-71.33139331112521,22.083855043647315,0.01972913692567192,-0.4489227192611393,0.0743410082100091,0.0011446820335867225,-67.64220985088832,14.964029014019967,0.016240332395834733,-2.8321671196418503,2.3565077299556227,0.006444735193132121
4.98728,-70.36255716141604,21.343470956771267,0.018617127860358563,-0.43566145501786296,0.07056591932395245,0.001070477786410194,-66.84105821857746,14.652364765393466,0.015425314185558123,-2.7013097434231894,2.2644679883615173,0.006064056660538938
5.05802,-69.3992922712135,20.758351503550205,0.017848808316255845,-0.4160810555717553,0.06575883684881179,0.0010045923255504316,-66.06248625822985,14.399430986337393,0.014865703281778164,-2.5511406682116053,2.1581201282624396,0.005755069893814285
5.12876,-68.52001709394308,19.923418027758082,0.016958620509045213,-0.396229598995323,0.060922507139911146,0.0009377724762525298,-65.34069244904441,13.939543580172318,0.014185115463902227,-2.4159510739650094,2.049568574478398,0.005439260076794715
5.1995,-67.59226637307852,19.055504372052088,0.016244694625529105,-0.37488139869824116,0.055465984860263585,0.0008764248679921506,-64.58814037806398,13.510932175488929,0.013678673532825767,-2.269864898213544,1.9055127175351443,0.005136972648059864
5.27024,-66.73666616067041,18.222183292957627,0.015556481210088863,-0.3512505398621459,0.05000282901429727,0.0008149077562757597,-63.89076532663984,13.066206781486253,0.0131730374596295,-2.135561766073017,1.7804260869153643,0.004862651415862317
5.34098,-65.87552799385942,17.25043265348562,0.014917687928380443,-0.32694671491414784,0.04568470943283872,0.0007676918944176456,-63.185291465097976,12.466735801321395,0.012681712391865782,-1.995964947043874,1.6529253204349301,0.00461772576727141
5.41172,-64.9979352661825,16.40612808806464,0.014394911955919989,-0.30434463909062204,0.040802802824438024,0.0007178785258153459,-62.456652596147784,11.97158743598938,0.012296509081776987,-1.8713111853489106,1.5298747867566953,0.004395759340553759
5.48247,-64.12091468528006,15.579594978763522,0.013885675963559361,-0.2842744956808,0.037000187255364254,0.0006766917874085752,-61.71930809262147,11.507745296949865,0.011933945914256616,-1.7634969245810743,1.4303061543142648,0.004207299690749791
5.55321,-63.25425563490018,14.673234853892513,0.01341780467922901,-0.26225083864001664,0.03320613621981953,0.0006383042026041664,-60.989677495981645,10.918265499501052,0.011574316571906567,-1.6490473515662383,1.331592662390212,0.004042073700967621
5.62395,-62.36953744761719,13.993907277222723,0.013056586752339464,-0.24334433412922718,0.03216351252359919,0.0006259532495029385,-60.22589335834714,10.48731213659068,0.011302961799086922,-1.5692482616216745,1.2952800156184363,0.003972299587701464
5.69469,-61.4379692497228,13.195930776164284,0.01275035396106193,-0.22822186398915856,0.02931852407603862,0.0006009983488754147,-59.419464782555124,9.998407582967388,0.0110985858401063,-1.483739317481828,1.229761615771823,0.003892357247209167
5.76543,-60.59160229134215,12.546696417868462,0.012554437223493895,-0.21370193206371538,0.027768225949058225,0.0005906179226364519,-58.670310711773276,9.506587627062157,0.010928105582478826,-1.4227279081453192,1.2134054436103956,0.003904231166193335
5.83617,-59.689101537693965,12.063462605444862,0.012422777679788033,-0.20095871125382184,0.026845585648225506,0.0005860290747720748,-57.87062397753584,9.197889249454112,0.010847428842842545,-1.3673561475776843,1.1923471502539154,0.003905566895937795
5.90692,-58.79559482722348,11.636661947528356,0.012369692091241806,-0.18957021511597325,0.026096041105459128,0.0005857765665268711,-57.06793454215536,8.865734646077517,0.010796973726047028,-1.32598592410456,1.2181681997163007,0.004002195591664747
5.97766,-57.933825289485874,11.139401601701831,0.012318707721304192,-0.18082462060322044,0.024713380131778193,0.0005802301541097747,-56.29024348690843,8.52928675078017,0.010779300472511064,-1.2866897092880694,1.2039885137217625,0.004049910186858006
6.0484,-57.10042814780638,10.773751880343703,0.012273022080969621,-0.17286021446746633,0.023764940020583887,0.0005764164841106054,-55.526776549786085,8.199565996513346,0.010706893028401663,-1.2646168763806167,1.2412136475190247,0.004165731764676872
6.11914,-56.239221474043646,10.306707849089305,0.01221154698921962,-0.16660023728225007,0.022031889536513787,0.0005645944110730281,-54.74217928699577,7.831469996931007,0.010644673529743454,-1.2363588387638174,1.245400271761715,0.004244877679271304
6.18988,-55.450296357200465,10.022209741955136,0.012234704364576906,-0.1603738133643994,0.019942505136692622,0.0005457598620783494,-54.015035663291215,7.572147616875137,0.010634602755606824,-1.216161155420139,1.2507964604258623,0.00432220197854429
6.26062,-54.63545744944909,9.495503150818902,0.011988097448206642,-0.1559752194575614,0.01837980731481033,0.0005274262617652098,-53.270990543649354,7.189610932785242,0.01043143288028286,-1.1891395477660733,1.2419157021943266,0.004335481451431083
6.33136,-53.92933924656691,9.213952452301747,0.011910043476164481,-0.15049033499599726,0.01683464157604972,0.0005090873440655388,-52.622497094956586,6.90957844676878,0.010313739057987319,-1.1503133321017305,1.1956356044728618,0.004290320959925036
6.40211,-53.21606184100159,8.889257512333842,0.01175070716317105,-0.14322338065798873,0.01570807483584835,0.0004939610902985052,-51.97681443505545,6.613802949047915,0.010135773230887515,-1.1000212355152381,1.1246842201354366,0.00417971394962951
6.47285,-52.539449825665706,8.486667053865247,0.011442495991769648,-0.1355395630843284,0.01499074617622545,0.0004809100047421277,-51.36742564719676,6.291245607155346,0.009851911612016567,-1.0439241121293468,1.0333987788343342,0.003992879084667456
6.54359,-51.893960953578606,8.164402871141208,0.011189613952807204,-0.12595773613262376,0.013913199597812807,0.00046191960780619874,-50.789213095219836,6.013801998025797,0.009603453824756848,-0.9790296271872652,0.925546709690742,0.003767489587119311
6.61433,-51.27848073985753,7.903368546700625,0.010921782171764986,-0.11737986295580774,0.012771303807911251,0.0004390409318825037,-50.229386672905086,5.777832526069113,0.009338343999335225,-0.9304993947717942,0.8359141386857802,0.003551961329277155
6.68507,-50.68039808699979,7.490693738972175,0.01047082099235384,-0.1066847823541465,0.011103465890549488,0.0004031335991068049,-49.69670610784227,5.482967132454518,0.008958339883330783,-0.8622001580749978,0.7343968589672145,0.003278574976533029
6.75581,-50.10723328570419,7.244402320824266,0.010123662290590809,-0.09641075192756592,0.009189414150423089,0.0003605622716473393,-49.18141577138006,5.263886999458966,0.008629579770642465,-0.8039279564263987,0.645032185704613,0.0030208353973541495
6.82655,-49.54846132542718,6.957976491091598,0.009783992106606312,-0.08734171917563212,0.007626809022367178,0.0003239261810883377,-48.67538791376606,5.055085526506583,0.008339478032330703,-0.7515026772693504,0.5692909975136391,0.002798606079289327
6.8973,-49.02891861021944,6.662028851822923,0.009361860700254482,-0.07887786139030675,0.006030186649105824,0.00028165943098296185,-48.20231470425722,4.83193385835591,0.00797295679310249,-0.7033285968005051,0.49553422827075844,0.002553264160515335
6.96804,-48.48319792848241,6.374395038194643,0.009003331839301725,-0.07177115389506343,0.004784602869711624,0.0002466645387273508,-47.70367132302449,4.629933669617308,0.007673105240537719,-0.6631584068770822,0.43827151298112316,0.0023607793177292157
7.03878,-47.995389586760744,6.148590161690954,0.00865614779197193,-0.06525191264821649,0.0038359618782730196,0.0002162091309572796,-47.253507724929634,4.469876047582157,0.0073804803776802005,-0.6246338122570345,0.3934588102030832,0.0021897096236302986
7.10952,-47.48179580822971,5.901998901476793,0.008293313460727932,-0.059735204111360976,0.0030225611984840595,0.0001876791681748647,-46.77675630163965,4.295671675409613,0.007075286957756598,-0.5940834858001888,0.3555911027235514,0.002035653992965007
7.18026,-46.992442509801315,5.681800299735706,0.007955060881364186,-0.05452108838991353,0.0023544148539395696,0.00016193548247662353,-46.32286792078768,4.138688636414804,0.006789407915062025,-0.5623418860821527,0.3194098903982697,0.0018861433855072258
7.251,-46.522150319347546,5.439854732686437,0.007706594517672754,-0.0500009334774491,0.0018457251455386676,0.00014195554862647127,-45.883421863024466,3.9660285178257104,0.0065803163720635546,-0.5344923465767034,0.2900272285513489,0.0017794600583670391
7.32175,-46.0553143357594,5.237394088999324,0.007400568629451949,-0.04628188814991421,0.0014482889151630125,0.00012306514476884657,-45.44285945434391,3.8235925325111193,0.0063232924165256355,-0.5149599970719874,0.2661413651254655,0.0016682596805880875
7.39249,-45.604864575808655,5.017788322819677,0.007095280705892171,-0.04275504956256518,0.0011757329566128042,0.00010860948629568245,-45.01810568263906,3.670120885396562,0.006068112141733182,-0.49187723533188854,0.24745912344340257,0.0015756695732084605
7.46323,-45.17880263362267,4.817858518981788,0.006882043941902648,-0.03990942166471689,0.0009787728146347986,9.809149853191453e-05,-44.61143621599835,3.521575184341115,0.005883813555836304,-0.47601688507023976,0.2344261892125372,0.0015180758938464736
7.53397,-44.751086168002374,4.667571985256899,0.006685196234161945,-0.03711548750945524,0.0007840760770883135,8.664584655321782e-05,-44.20430172828158,3.4152777443806777,0.005718493892707197,-0.4587552379858099,0.21838432948229708,0.001446036926582419
7.60471,-44.32770244847416,4.465989875783513,0.006472713374042036,-0.03459738735611692,0.000654421863506879,7.835314061951805e-05,-43.80043596161242,3.270903933503737,0.005539383121248781,-0.4415250870099533,0.20876412623281035,0.0013994437435569597
7.67545,-43.914325552123195,4.284864893911883,0.006285846911867678,-0.03246164138503384,0.0005549375363858756,7.153478634283718e-05,-43.405030272488354,3.14056355503712,0.005381446495955725,-0.42788799575821845,0.1997325163918016,0.0013571242795099925
7.74619,-43.50584234598574,4.145898933509308,0.0061313631395367735,-0.030418142579931407,0.0004582481330448965,6.446114795180061e-05,-43.012433389855104,3.0348065234798236,0.0052458176220059,-0.41641657296748336,0.1894963224354114,0.0013108351432353708
7.81694,-43.11195280849696,3.9965433865448405,0.005975000912196195,-0.028745715791542305,0.0003994960368957011,5.973817455966001e-05,-42.632119081521445,2.9226112923340564,0.005109533358809256,-0.40660692834044987,0.18402559205758495,0.0012821381468144156
7.88768,-42.71140430197702,3.823196856932249,0.005840281361656149,-0.02698548551138387,0.0003435811892224821,5.536497768994247e-05,-42.24810180483192,2.7987547845406326,0.0049969253844689455,-0.39338920044964676,0.17700428747417,0.001256644205613186
7.95842,-42.31862775873706,3.7244208150233393,0.00571371936821596,-0.02540994889685575,0.00029403238554725916,5.076765660234188e-05,-41.869884897837544,2.7226684161027586,0.0048852513130332965,-0.3843649632285266,0.17091947963258183,0.0012240109820385002
8.02916,-41.930836554936306,3.579988768136466,0.00561430025911782,-0.024003676800760675,0.0002578146346461066,4.7644040647006106e-05,-41.49672044163872,2.6147409040419816,0.0047980982186642835,-0.37511499863528697,0.16504591162129179,0.0012054721708523108
8.0999,-41.54614614898333,3.437248092250247,0.005455814225791294,-0.022586300183587885,0.0002229367765047789,4.393847633525284e-05,-41.12702115850914,2.5099271622799413,0.004662133370779927,-0.36377411929751635,0.1587321286496052,0.0011724290056102362
8.17064,-41.162948606902546,3.3282837977343074,0.0053756509928160725,-0.021372506186238285,0.00019368582317267382,4.100811496694748e-05,-40.75754939353158,2.428640700973398,0.004592006816025348,-0.35714345300629474,0.1535828841439973,0.0011547615081060703
8.24138,-40.77832403276251,3.2015202963114637,0.005259356843783531,-0.020159674102745714,0.00017122182617143884,3.8462195502815195e-05,-40.389406895508976,2.3384928425892926,0.004494925843276259,-0.34736147725112754,0.1487035505603762,0.001133483435425561
8.31213,-40.40475741900703,3.1001949037620395,0.0051506002155903416,-0.01907762232376645,0.00015186287067660558,3.604866161618155e-05,-40.02944986223066,2.2619671042807368,0.004399532041959498,-0.34023052917115915,0.14506928716056663,0.0011141690268359115
8.38287,-40.04749629293206,2.9818833415777557,0.005054955531271419,-0.018068879824501224,0.00013495510813635488,3.400687137651501e-05,-39.68417659988346,2.1761993181491213,0.0043183849133676564,-0.33348029066977436,0.14033459952361715,0.001096615537258464
8.45361,-39.69960872990834,2.880974265344106,0.0049564070796447365,-0.01699261991046681,0.00011537827824182444,3.1366012131735406e-05,-39.34860788914944,2.101005127894364,0.00423263516126699,-0.3238029443615434,0.13437106946956084,0.0010704100205948268
8.52435,-39.3391970872065,2.7801584665111516,0.004844847105170783,-0.01606438877772426,0.0001041531511239791,2.965387875212324e-05,-39.002190361608534,2.0275781682464706,0.004137462815735531,-0.315266628673708,0.13133734103997302,0.0010530267661260243
8.59509,-38.98890828937453,2.688915003356105,0.004744951973605073,-0.015158749895336134,9.117990899495295e-05,2.7630761937246628e-05,-38.66608779368668,1.9636513209341477,0.0040548563281618535,-0.30698644980323203,0.1269840265560428,0.0010311404666409874
8.66583,-38.64945994047273,2.604784704652943,0.0046535823269568495,-0.014293947506256137,7.979082053362895e-05,2.57559723708149e-05,-38.338733114955815,1.9029222979259226,0.003977516706778253,-0.29915256358028286,0.122180142281943,0.0010078636875143368
8.73657,-38.32028391186112,2.5062265582716776,0.004537687086175835,-0.013474816171939782,7.002453608409741e-05,2.3985539994768727e-05,-38.0213656999433,1.8323709527346614,0.0038799942277063836,-0.2899869426620768,0.1177234220692329,0.0009834580038825585
8.80732,-37.996749926762924,2.421482455401297,0.004414540181264862,-0.012697792425193507,6.239245719991971e-05,2.24084003820084e-05,-37.70923537592351,1.7739349402400162,0.003778449783265568,-0.28036549809261674,0.11377761478459757,0.0009569146935425873
