r,elect_mean,elect_var,elect_seom,vdw_mean,vdw_var,vdw_seom
12.85552,-25.82542352434718,1.0200564566161607,0.0023576529157891715,-0.006824589672609967,2.8679600084056344e-06,3.9532502890959e-06
12.92674,-25.683264304329963,1.0005645977194941,0.0023259610777760322,-0.006588891772644693,2.6486544462765036e-06,3.7843607364069028e-06
12.99796,-25.545351994524417,0.9765644979311634,0.0022851553437311465,-0.0063605624238016805,2.4211261692892126e-06,3.5981061662047e-06
13.06918,-25.403861040244912,0.951725078924575,0.002249085438122211,-0.006148964113357569,2.2291698943150434e-06,3.4420865118111432e-06
13.14041,-25.26694947888385,0.930332079387263,0.002214613406666476,-0.005941898054183426,2.051220272366264e-06,3.288403308615724e-06
13.21163,-25.135235905718883,0.9087470441269492,0.0021689774563305475,-0.005736188375861302,1.878275104198481e-06,3.1182658144249244e-06
13.28285,-25.00085484565024,0.8894765711225509,0.002134620497779797,-0.005546448879645093,1.7233841006291447e-06,2.971286021548835e-06
13.35407,-24.8684073703146,0.8673707815169458,0.002093520907969132,-0.00536067396994472,1.579592661512969e-06,2.8251887102925326e-06
13.42529,-24.73841933223227,0.8464583779715293,0.0020613751998063284,-0.0051804985918745385,1.4556034783131798e-06,2.703185101744719e-06
13.49651,-24.610203457774166,0.8277417637407944,0.002026855748607933,-0.0050072927419995234,1.3313371286741743e-06,2.570510776580435e-06
13.56774,-24.476347750272602,0.8090945487367898,0.001998048266776558,-0.004850001233538429,1.2353984472108767e-06,2.468936176228344e-06
13.63896,-24.346629208106904,0.7912880482741741,0.001965570129422233,-0.004692432609258203,1.1346469020424707e-06,2.3537027045759782e-06
13.71018,-24.22485633632848,0.7731866282393873,0.0019357834321766085,-0.004536167572964222,1.0383666009308308e-06,2.2433134310773446e-06
13.7814,-24.10076703808072,0.7566888003103505,0.0019043070277950569,-0.004390091631442237,9.560044495524645e-07,2.1404657054125212e-06
13.85262,-23.975104262821883,0.7395634270187714,0.0018722328653539252,-0.004249808282026855,8.846537672884821e-07,2.047664575822209e-06
13.92384,-23.853210765904443,0.722530519191219,0.0018428424614486507,-0.004114588611313484,8.15149232768006e-07,1.9573959004358946e-06
13.99507,-23.733017554591633,0.7063005901985255,0.0018091941087487323,-0.003983367163459756,7.50550289348256e-07,1.865006194681395e-06
14.06629,-23.610993656736987,0.694882951184771,0.0017867447935960331,-0.003859404862540429,6.970997703136587e-07,1.7895925653295102e-06
14.13751,-23.494830145634158,0.674672211036766,0.0017517308300357293,-0.003737040288175525,6.402103909081069e-07,1.7064058119262274e-06
14.20873,-23.37597852915894,0.6642376040325859,0.001733548982181241,-0.003621459982807764,5.943744887030441e-07,1.6398513001431582e-06
14.27995,-23.25878754290815,0.6504848291764733,0.0017040029532964696,-0.0035088516906595243,5.4989191826537e-07,1.5667165296070781e-06
14.35117,-23.140813628162057,0.636831565980066,0.0016823232658588086,-0.00340511172737454,5.090236499151745e-07,1.504063390264285e-06
14.4224,-23.031465865522428,0.6198583228238348,0.0016533467722739568,-0.003298198086955755,4.71948790068018e-07,1.4426639247595098e-06
14.49362,-22.913706866234033,0.6074417968892847,0.0016276240426198484,-0.00320101048426488,4.391900210248579e-07,1.383974195166839e-06
14.56484,-22.80047868770327,0.5968181854248542,0.0016055157652232546,-0.003104254253173413,4.082513413289224e-07,1.3278755080473692e-06
14.63606,-22.691658819533743,0.5833242700816118,0.0015786129157499833,-0.003009938182734741,3.765013534297847e-07,1.2682471629360002e-06
14.70728,-22.579446286520792,0.5724452695243963,0.0015623320390691195,-0.002920391090037694,3.4987291536114635e-07,1.2214101241654539e-06
14.7785,-22.47002487600248,0.5631487287485271,0.0015385337621521902,-0.002835096339761589,3.261322537457174e-07,1.1708259858697665e-06
14.84973,-22.362958623977512,0.5537864563296127,0.0015218070148989742,-0.002751359545675047,3.026668618732315e-07,1.1250474859794295e-06
14.92095,-22.250427967986873,0.5426380486397859,0.0014992898080838468,-0.002674668704769244,2.8405061776990617e-07,1.084746697654203e-06
14.99217,-22.14771091724662,0.5330099590087433,0.0014763071557157676,-0.002593927411902289,2.622768990433943e-07,1.0355929449271867e-06
15.06339,-22.04096784504752,0.5217849767641857,0.0014547576167193708,-0.002521239652326275,2.460378512959538e-07,9.989547519723777e-07
15.13461,-21.938755788030956,0.5123357041709787,0.0014392355867001497,-0.002446711787109138,2.2808488295918778e-07,9.602909337456378e-07
15.20584,-21.83524062815075,0.502205916804687,0.0014174998767671552,-0.002376453548851724,2.1195493470707025e-07,9.208817863394519e-07
15.27706,-21.73585756891672,0.4969147711013096,0.0014053313368538106,-0.0023077084194461223,1.9794854483571832e-07,8.869802178481707e-07
15.34828,-21.634991256725524,0.4933998728437235,0.0013915176718898622,-0.0022430523560414894,1.8493411903098742e-07,8.519178753372727e-07
15.4195,-21.53773671724203,0.49236063616614284,0.0013856104725653183,-0.002180420278495919,1.7349032280391445e-07,8.225023028955505e-07
15.49072,-21.441140306536507,0.4915697770469657,0.0013782954966192775,-0.0021185266770236745,1.6186513079775857e-07,7.909087889836778e-07
15.56194,-21.34774150086323,0.4938379144352442,0.001376459223513983,-0.002058884327642432,1.510772401294931e-07,7.613259912992519e-07
15.63317,-21.257564850853402,0.49671705102234043,0.0013735066109845948,-0.0020006072966752505,1.412419924772971e-07,7.32416530374615e-07
15.70439,-21.164301196907264,0.5064786082769249,0.0013817801217973528,-0.0019461749859575445,1.318448894674295e-07,7.050014939900843e-07
15.77561,-21.07738667698415,0.514871648436483,0.0013873368227863524,-0.0018911830344626496,1.2289154002181744e-07,6.777872857191698e-07
15.84683,-20.98868814739821,0.5256765985237789,0.0013936782655920128,-0.0018394116190821052,1.1539395472280056e-07,6.529722635275089e-07
15.91805,-20.903745383538123,0.5433049468869579,0.0014131565668346366,-0.0017892677691236092,1.0759199888360772e-07,6.288664696664551e-07
15.98927,-20.823890862689872,0.564395438669578,0.0014313944297316,-0.001739858928934452,1.0096713866464288e-07,6.054211652704977e-07
16.0605,-20.74164185843128,0.5865366176468041,0.0014529013005707765,-0.0016916846014870901,9.378038801155049e-08,5.809577638676536e-07
16.13172,-20.66086539885368,0.612146390795115,0.0014789838753637165,-0.0016470659491445478,8.83532338666817e-08,5.618844554570417e-07
